,word,FREQcount,CDcount,FREQlow,CDlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,length
2801,tracks,854,583,834,574,16.75,2.932,6.95,2.7664,6
2815,backup,862,577,802,560,16.9,2.936,6.88,2.7619,6
2833,writer,1200,573,1166,560,23.53,3.0795,6.83,2.7589,6
2837,turkey,1153,572,915,471,22.61,3.0622,6.82,2.7582,6
2857,urgent,758,568,697,532,14.86,2.8802,6.77,2.7551,6
2862,german,1624,566,28,13,31.84,3.2109,6.75,2.7536,6
2864,studio,1190,566,1071,517,23.33,3.0759,6.75,2.7536,6
2868,legend,875,565,812,530,17.16,2.9425,6.74,2.7528,6
2870,option,736,565,714,559,14.43,2.8675,6.74,2.7528,6
2871,useful,669,565,650,554,13.12,2.8261,6.74,2.7528,6
2873,avenue,861,564,87,72,16.88,2.9355,6.72,2.752,6
2877,prayer,805,564,752,537,15.78,2.9063,6.72,2.752,6
2878,sticks,694,564,626,527,13.61,2.842,6.72,2.752,6
2880,device,926,563,922,561,18.16,2.9671,6.71,2.7513,6
2891,earned,646,560,642,558,12.67,2.8109,6.68,2.749,6
2899,anyhow,773,558,489,373,15.16,2.8887,6.65,2.7474,6
2900,design,826,558,780,529,16.2,2.9175,6.65,2.7474,6
2911,frozen,782,555,723,525,15.33,2.8938,6.62,2.7451,6
2923,hooked,669,551,647,539,13.12,2.8261,6.57,2.7419,6
2927,checks,759,550,738,539,14.88,2.8808,6.56,2.7412,6
2928,claims,710,550,673,527,13.92,2.8519,6.56,2.7412,6
2980,thomas,1636,538,13,6,32.08,3.214,6.41,2.7316,6
2982,behalf,620,536,619,535,12.16,2.7931,6.39,2.73,6
2984,insult,639,536,624,529,12.53,2.8062,6.39,2.73,6
2988,wheels,678,535,614,494,13.29,2.8319,6.38,2.7292,6
2992,placed,623,534,616,528,12.22,2.7952,6.37,2.7284,6
3006,review,755,531,677,478,14.8,2.8785,6.33,2.7259,6
3016,resist,657,529,625,517,12.88,2.8182,6.31,2.7243,6
3021,muscle,694,528,657,503,13.61,2.842,6.29,2.7235,6
3035,status,750,525,687,496,14.71,2.8756,6.26,2.721,6
3042,passes,643,522,622,510,12.61,2.8089,6.22,2.7185,6
3045,powder,818,522,725,490,16.04,2.9133,6.22,2.7185,6
3046,priest,1336,522,1194,477,26.2,3.1261,6.22,2.7185,6
3056,landed,653,520,639,512,12.8,2.8156,6.2,2.7168,6
3060,makeup,790,519,756,502,15.49,2.8982,6.19,2.716,6
3065,coward,734,518,665,473,14.39,2.8663,6.18,2.7152,6
3079,robbed,782,515,757,504,15.33,2.8938,6.14,2.7126,6
3082,voices,793,515,730,492,15.55,2.8998,6.14,2.7126,6
3095,inform,644,512,592,481,12.63,2.8096,6.1,2.7101,6
3100,tastes,611,511,494,424,11.98,2.7868,6.09,2.7093,6
3103,tragic,624,509,563,464,12.24,2.7959,6.07,2.7076,6
3123,string,646,505,595,466,12.67,2.8109,6.02,2.7042,6
3131,wounds,717,504,693,493,14.06,2.8561,6.01,2.7033,6
3132,idiots,607,503,557,463,11.9,2.7839,6,2.7024,6
3140,manner,588,501,585,501,11.53,2.7701,5.97,2.7007,6
3141,patrol,792,501,633,418,15.53,2.8993,5.97,2.7007,6
3145,phones,664,500,647,489,13.02,2.8228,5.96,2.6998,6
3146,remote,713,500,684,485,13.98,2.8537,5.96,2.6998,6
3148,advise,622,499,577,469,12.2,2.7945,5.95,2.699,6
3152,dancer,831,499,769,481,16.29,2.9201,5.95,2.699,6
3166,sacred,715,497,644,465,14.02,2.8549,5.93,2.6972,6
3173,dealer,831,495,745,456,16.29,2.9201,5.9,2.6955,6
3183,beaten,611,492,590,481,11.98,2.7868,5.87,2.6928,6
3184,laying,568,492,541,474,11.14,2.7551,5.87,2.6928,6
3189,locker,815,491,796,481,15.98,2.9117,5.85,2.692,6
3203,stable,673,488,648,472,13.2,2.8287,5.82,2.6893,6
3208,appeal,663,486,650,479,13,2.8222,5.79,2.6875,6
3211,jungle,1151,486,964,439,22.57,3.0615,5.79,2.6875,6
3214,safely,566,485,550,474,11.1,2.7536,5.78,2.6866,6
3226,stinks,627,483,599,461,12.29,2.798,5.76,2.6848,6
3227,affect,568,482,566,481,11.14,2.7551,5.75,2.6839,6
3229,cowboy,968,482,747,436,18.98,2.9863,5.75,2.6839,6
3242,unlike,530,480,350,330,10.39,2.7251,5.72,2.6821,6
3246,sample,744,478,727,465,14.59,2.8722,5.7,2.6803,6
3247,scotch,752,478,301,200,14.75,2.8768,5.7,2.6803,6
3249,deeper,644,477,571,454,12.63,2.8096,5.69,2.6794,6
3253,proved,549,476,540,468,10.76,2.7404,5.67,2.6785,6
3259,nephew,846,475,810,471,16.59,2.9279,5.66,2.6776,6
3261,parent,670,475,648,463,13.14,2.8267,5.66,2.6776,6
3272,inches,660,473,645,472,12.94,2.8202,5.64,2.6758,6
3275,shared,534,473,525,467,10.47,2.7284,5.64,2.6758,6
3280,facing,548,472,524,454,10.75,2.7396,5.63,2.6749,6
3287,exists,575,470,575,470,11.27,2.7604,5.6,2.673,6
3293,eleven,662,469,331,249,12.98,2.8215,5.59,2.6721,6
3294,gloves,828,469,776,456,16.24,2.9186,5.59,2.6721,6
3298,rubber,714,468,648,449,14,2.8543,5.58,2.6712,6
3311,chicks,742,466,612,416,14.55,2.871,5.56,2.6693,6
3315,tables,599,466,591,461,11.75,2.7782,5.56,2.6693,6
3324,active,584,464,554,445,11.45,2.7672,5.53,2.6675,6
3339,border,876,462,842,450,17.18,2.943,5.51,2.6656,6
3340,drawer,663,462,654,456,13,2.8222,5.51,2.6656,6
3358,plates,638,460,610,447,12.51,2.8055,5.48,2.6637,6
3364,museum,942,459,705,356,18.47,2.9745,5.47,2.6628,6
3367,angels,744,458,517,347,14.59,2.8722,5.46,2.6618,6
3369,prints,868,458,836,453,17.02,2.939,5.46,2.6618,6
3376,honour,1213,457,747,399,23.78,3.0842,5.45,2.6609,6
3378,bitter,568,456,533,435,11.14,2.7551,5.44,2.6599,6
3380,skinny,713,456,520,404,13.98,2.8537,5.44,2.6599,6
3382,troops,983,456,936,444,19.27,2.993,5.44,2.6599,6
3384,jersey,923,455,106,55,18.1,2.9657,5.42,2.659,6
3385,sheets,636,455,617,451,12.47,2.8041,5.42,2.659,6
3387,slight,519,455,479,420,10.18,2.716,5.42,2.659,6
3390,driven,524,454,502,441,10.27,2.7202,5.41,2.658,6
3391,parked,533,454,517,443,10.45,2.7275,5.41,2.658,6
3399,pillow,581,453,553,443,11.39,2.7649,5.4,2.6571,6
3406,blonde,710,451,620,411,13.92,2.8519,5.38,2.6551,6
3408,circus,870,450,751,413,17.06,2.94,5.36,2.6542,6
3418,marked,547,449,530,438,10.73,2.7388,5.35,2.6532,6
3419,permit,617,449,539,401,12.1,2.791,5.35,2.6532,6
3423,wicked,678,449,544,402,13.29,2.8319,5.35,2.6532,6
3424,cookie,852,448,611,383,16.71,2.9309,5.34,2.6522,6
3426,nicely,510,448,436,390,10,2.7084,5.34,2.6522,6
3427,wisdom,565,448,523,426,11.08,2.7528,5.34,2.6522,6
3428,accent,621,447,595,438,12.18,2.7938,5.33,2.6513,6
3434,rabbit,1068,447,764,402,20.94,3.029,5.33,2.6513,6
3444,creepy,568,445,512,411,11.14,2.7551,5.31,2.6493,6
3450,tunnel,912,445,843,410,17.88,2.9605,5.31,2.6493,6
3452,dining,598,444,578,434,11.73,2.7774,5.29,2.6484,6
3455,nerves,559,444,534,428,10.96,2.7482,5.29,2.6484,6
3458,temper,582,444,546,433,11.41,2.7657,5.29,2.6484,6
3460,dishes,605,443,588,432,11.86,2.7825,5.28,2.6474,6
3462,locate,524,443,489,422,10.27,2.7202,5.28,2.6474,6
3473,beings,599,441,573,437,11.75,2.7782,5.26,2.6454,6
3476,depend,504,441,496,435,9.88,2.7033,5.26,2.6454,6
3492,palace,979,438,648,286,19.2,2.9912,5.22,2.6425,6
3500,fights,614,437,595,429,12.04,2.7889,5.21,2.6415,6
3506,fixing,533,436,502,413,10.45,2.7275,5.2,2.6405,6
3511,unable,523,436,461,397,10.25,2.7193,5.2,2.6405,6
3519,fooled,524,434,500,418,10.27,2.7202,5.17,2.6385,6
3522,kindly,538,434,453,384,10.55,2.7316,5.17,2.6385,6
3524,lovers,572,434,509,400,11.22,2.7582,5.17,2.6385,6
3528,causes,506,433,492,421,9.92,2.705,5.16,2.6375,6
3532,heroes,655,433,563,382,12.84,2.8169,5.16,2.6375,6
3533,waiter,673,433,447,307,13.2,2.8287,5.16,2.6375,6
3539,gotcha,550,432,113,88,10.78,2.7412,5.15,2.6365,6
3542,needle,608,432,552,405,11.92,2.7846,5.15,2.6365,6
3545,denied,584,431,535,406,11.45,2.7672,5.14,2.6355,6
3551,handed,473,430,469,429,9.27,2.6758,5.13,2.6345,6
3553,profit,559,430,530,419,10.96,2.7482,5.13,2.6345,6
3560,basket,672,428,643,421,13.18,2.828,5.1,2.6325,6
3562,booked,531,428,508,414,10.41,2.7259,5.1,2.6325,6
3563,cooked,485,428,466,413,9.51,2.6866,5.1,2.6325,6
3565,psycho,562,428,452,378,11.02,2.7505,5.1,2.6325,6
3574,humans,831,426,679,381,16.29,2.9201,5.08,2.6304,6
3580,oldest,478,425,466,413,9.37,2.6803,5.07,2.6294,6
3581,trauma,869,425,658,387,17.04,2.9395,5.07,2.6294,6
3584,fields,609,424,475,364,11.94,2.7853,5.05,2.6284,6
3590,solved,506,424,501,421,9.92,2.705,5.05,2.6284,6
3604,purple,629,422,429,312,12.33,2.7993,5.03,2.6263,6
3610,parade,657,421,565,380,12.88,2.8182,5.02,2.6253,6
3616,sucked,516,420,494,409,10.12,2.7135,5.01,2.6243,6
3628,worker,558,418,536,405,10.94,2.7474,4.98,2.6222,6
3631,rounds,555,416,538,411,10.88,2.7451,4.96,2.6201,6
3633,worthy,527,416,498,399,10.33,2.7226,4.96,2.6201,6
3652,severe,480,413,439,380,9.41,2.6821,4.92,2.617,6
3663,visual,586,412,556,395,11.49,2.7686,4.91,2.616,6
3664,adults,488,411,468,397,9.57,2.6893,4.9,2.6149,6
3666,covers,478,411,468,403,9.37,2.6803,4.9,2.6149,6
3669,unfair,502,411,476,403,9.84,2.7016,4.9,2.6149,6
3671,fairly,468,410,431,379,9.18,2.6712,4.89,2.6138,6
3684,temple,895,409,576,292,17.55,2.9523,4.88,2.6128,6
3685,tested,537,409,523,404,10.53,2.7308,4.88,2.6128,6
3693,colors,528,407,503,391,10.35,2.7235,4.85,2.6107,6
3694,deadly,504,407,461,383,9.88,2.7033,4.85,2.6107,6
3705,salary,548,406,535,400,10.75,2.7396,4.84,2.6096,6
3710,upside,474,405,451,390,9.29,2.6767,4.83,2.6085,6
3715,script,1000,404,916,338,19.61,3.0004,4.82,2.6075,6
3716,sealed,497,404,473,384,9.75,2.6972,4.82,2.6075,6
3720,defeat,580,403,556,395,11.37,2.7642,4.8,2.6064,6
3726,tennis,695,403,645,382,13.63,2.8426,4.8,2.6064,6
3736,punish,493,401,463,385,9.67,2.6937,4.78,2.6042,6
3737,retire,499,401,471,385,9.78,2.699,4.78,2.6042,6
3755,injury,520,399,514,396,10.2,2.7168,4.76,2.6021,6
3757,nurses,672,399,616,374,13.18,2.828,4.76,2.6021,6
3758,oxygen,708,399,643,373,13.88,2.8506,4.76,2.6021,6
3759,waking,447,399,421,376,8.76,2.6513,4.76,2.6021,6
3765,absurd,495,397,467,378,9.71,2.6955,4.73,2.5999,6
3774,combat,706,396,635,375,13.84,2.8494,4.72,2.5988,6
3777,height,476,396,446,377,9.33,2.6785,4.72,2.5988,6
3782,singer,800,396,636,368,15.69,2.9036,4.72,2.5988,6
3785,cruise,626,395,506,323,12.27,2.7973,4.71,2.5977,6
3787,hammer,636,395,485,344,12.47,2.8041,4.71,2.5977,6
3788,launch,1018,395,885,364,19.96,3.0082,4.71,2.5977,6
3797,madame,1591,394,470,153,31.2,3.2019,4.7,2.5966,6
3805,collar,536,392,524,387,10.51,2.73,4.67,2.5944,6
3808,fridge,502,392,499,390,9.84,2.7016,4.67,2.5944,6
3812,bucket,511,391,467,374,10.02,2.7093,4.66,2.5933,6
3813,burden,501,391,462,383,9.82,2.7007,4.66,2.5933,6
3815,pencil,503,391,469,373,9.86,2.7024,4.66,2.5933,6
3817,picnic,596,391,580,380,11.69,2.776,4.66,2.5933,6
3835,levels,527,389,507,383,10.33,2.7226,4.64,2.5911,6
3836,poetry,682,389,616,361,13.37,2.8344,4.64,2.5911,6
3849,motive,675,387,649,377,13.24,2.8299,4.61,2.5888,6
3853,tissue,547,387,522,373,10.73,2.7388,4.61,2.5888,6
3874,copies,494,385,477,372,9.69,2.6946,4.59,2.5866,6
3876,hunter,936,385,430,273,18.35,2.9717,4.59,2.5866,6
3879,potato,576,385,498,347,11.29,2.7612,4.59,2.5866,6
3880,reveal,476,385,457,372,9.33,2.6785,4.59,2.5866,6
3886,carpet,594,384,556,368,11.65,2.7745,4.58,2.5855,6
3894,random,522,384,449,349,10.24,2.7185,4.58,2.5855,6
3902,scares,435,383,419,372,8.53,2.6395,4.57,2.5843,6
3905,castle,1099,382,811,315,21.55,3.0414,4.55,2.5832,6
3906,clouds,511,382,482,361,10.02,2.7093,4.55,2.5832,6
3921,misery,526,381,418,359,10.31,2.7218,4.54,2.5821,6
3929,shrink,577,380,550,368,11.31,2.7619,4.53,2.5809,6
3931,tender,453,380,412,353,8.88,2.6571,4.53,2.5809,6
3932,waters,553,380,428,332,10.84,2.7435,4.53,2.5809,6
3935,chased,431,379,420,369,8.45,2.6355,4.52,2.5798,6
3947,louder,515,377,361,287,10.1,2.7126,4.49,2.5775,6
3948,rented,466,377,454,368,9.14,2.6693,4.49,2.5775,6
3951,nearby,425,376,409,364,8.33,2.6294,4.48,2.5763,6
3959,corpse,515,375,499,368,10.1,2.7126,4.47,2.5752,6
3966,sunset,526,375,375,283,10.31,2.7218,4.47,2.5752,6
3975,humble,500,374,472,367,9.8,2.6998,4.46,2.574,6
3980,barrel,542,373,519,364,10.63,2.7348,4.45,2.5729,6
3983,deputy,798,373,432,241,15.65,2.9025,4.45,2.5729,6
3991,divine,594,372,438,321,11.65,2.7745,4.43,2.5717,6
4004,empire,646,370,323,208,12.67,2.8109,4.41,2.5694,6
4005,forbid,436,370,430,367,8.55,2.6405,4.41,2.5694,6
4010,stores,485,370,460,363,9.51,2.6866,4.41,2.5694,6
4021,losers,491,368,439,340,9.63,2.692,4.39,2.567,6
4036,rolled,432,366,413,356,8.47,2.6365,4.36,2.5647,6
4050,tellin,530,364,520,360,10.39,2.7251,4.34,2.5623,6
4064,senses,432,363,423,359,8.47,2.6365,4.33,2.5611,6
4068,awhile,483,362,478,357,9.47,2.6848,4.32,2.5599,6
4069,budget,513,362,491,348,10.06,2.711,4.32,2.5599,6
4071,gently,459,362,327,290,9,2.6628,4.32,2.5599,6
4072,peanut,630,362,450,291,12.35,2.8,4.32,2.5599,6
4078,august,520,361,17,16,10.2,2.7168,4.3,2.5587,6
4080,clinic,714,361,630,329,14,2.8543,4.3,2.5587,6
4081,groups,471,361,461,357,9.24,2.6739,4.3,2.5587,6
4088,formal,424,360,406,348,8.31,2.6284,4.29,2.5575,6
4091,phrase,464,360,460,357,9.1,2.6675,4.29,2.5575,6
4092,stones,581,360,495,304,11.39,2.7649,4.29,2.5575,6
4096,chairs,504,359,453,332,9.88,2.7033,4.28,2.5563,6
4109,impact,480,357,462,347,9.41,2.6821,4.26,2.5539,6
4123,shorts,480,356,460,347,9.41,2.6821,4.24,2.5527,6
4129,serial,577,355,520,331,11.31,2.7619,4.23,2.5514,6
4131,wished,420,355,415,352,8.24,2.6243,4.23,2.5514,6
4136,betray,466,354,458,349,9.14,2.6693,4.22,2.5502,6
4143,bureau,568,353,186,152,11.14,2.7551,4.21,2.549,6
4146,rumors,468,353,425,332,9.18,2.6712,4.21,2.549,6
4150,larger,418,352,405,343,8.2,2.6222,4.2,2.5478,6
4151,popped,404,352,394,342,7.92,2.6075,4.2,2.5478,6
4155,maniac,479,351,434,339,9.39,2.6812,4.18,2.5465,6
4160,rising,429,351,383,320,8.41,2.6335,4.18,2.5465,6
4161,sleepy,437,351,368,306,8.57,2.6415,4.18,2.5465,6
4162,thrill,429,351,400,336,8.41,2.6335,4.18,2.5465,6
4164,jewish,702,350,18,12,13.76,2.847,4.17,2.5453,6
4166,planes,894,350,837,336,17.53,2.9518,4.17,2.5453,6
4167,repair,450,350,417,329,8.82,2.6542,4.17,2.5453,6
4175,cities,448,348,416,328,8.78,2.6522,4.15,2.5428,6
4183,theirs,395,347,373,333,7.75,2.5977,4.14,2.5416,6
4194,cotton,723,345,515,304,14.18,2.8597,4.11,2.5391,6
4202,assist,400,344,378,327,7.84,2.6031,4.1,2.5378,6
4204,proves,404,344,393,337,7.92,2.6075,4.1,2.5378,6
4205,sleeps,413,344,400,336,8.1,2.617,4.1,2.5378,6
4206,bounce,502,343,442,321,9.84,2.7016,4.09,2.5366,6
4209,seated,436,343,428,339,8.55,2.6405,4.09,2.5366,6
4216,knight,1365,342,426,189,26.76,3.1355,4.08,2.5353,6
4222,writes,421,342,412,333,8.25,2.6253,4.08,2.5353,6
4226,guitar,795,341,759,327,15.59,2.9009,4.07,2.534,6
4229,offers,383,341,380,338,7.51,2.5843,4.07,2.534,6
4245,values,432,339,418,333,8.47,2.6365,4.04,2.5315,6
4249,danced,477,338,468,335,9.35,2.6794,4.03,2.5302,6
4252,nickel,431,338,422,331,8.45,2.6355,4.03,2.5302,6
4254,subway,546,338,510,322,10.71,2.738,4.03,2.5302,6
4278,tattoo,610,336,559,317,11.96,2.786,4.01,2.5276,6
4284,horror,468,335,416,312,9.18,2.6712,3.99,2.5263,6
4288,symbol,438,335,432,329,8.59,2.6425,3.99,2.5263,6
4300,towels,484,334,460,321,9.49,2.6857,3.98,2.525,6
4308,rhythm,556,333,523,324,10.9,2.7459,3.97,2.5237,6
4310,shirts,444,333,415,317,8.71,2.6484,3.97,2.5237,6
4314,duties,402,332,397,329,7.88,2.6053,3.96,2.5224,6
4321,mature,419,331,397,321,8.22,2.6232,3.95,2.5211,6
4326,backed,382,330,374,325,7.49,2.5832,3.93,2.5198,6
4329,editor,633,330,592,311,12.41,2.8021,3.93,2.5198,6
4332,favors,380,329,374,326,7.45,2.5809,3.92,2.5185,6
4338,throws,384,329,371,320,7.53,2.5855,3.92,2.5185,6
4347,triple,479,328,364,267,9.39,2.6812,3.91,2.5172,6
4349,actors,644,327,566,303,12.63,2.8096,3.9,2.5159,6
4357,posted,367,327,363,325,7.2,2.5658,3.9,2.5159,6
4363,begged,371,326,365,323,7.27,2.5705,3.89,2.5145,6
4372,banana,547,325,445,272,10.73,2.7388,3.87,2.5132,6
4376,casino,1039,325,889,281,20.37,3.017,3.87,2.5132,6
4380,nailed,367,325,351,317,7.2,2.5658,3.87,2.5132,6
4381,polish,493,325,275,216,9.67,2.6937,3.87,2.5132,6
4384,versus,411,325,393,314,8.06,2.6149,3.87,2.5132,6
4386,breeze,410,324,374,304,8.04,2.6138,3.86,2.5119,6
4412,comedy,602,322,541,303,11.8,2.7803,3.84,2.5092,6
4414,harbor,562,322,205,150,11.02,2.7505,3.84,2.5092,6
4422,caring,359,321,339,305,7.04,2.5563,3.83,2.5079,6
4432,trucks,503,321,481,308,9.86,2.7024,3.83,2.5079,6
4442,mutual,368,320,323,291,7.22,2.567,3.81,2.5065,6
4443,plants,488,320,469,312,9.57,2.6893,3.81,2.5065,6
4449,tossed,421,320,342,294,8.25,2.6253,3.81,2.5065,6
4457,farmer,604,319,389,262,11.84,2.7818,3.8,2.5051,6
4466,strict,358,318,348,312,7.02,2.5551,3.79,2.5038,6
4471,freaks,422,317,374,296,8.27,2.6263,3.78,2.5024,6
4478,statue,540,317,434,251,10.59,2.7332,3.78,2.5024,6
4489,regard,375,316,371,314,7.35,2.5752,3.77,2.5011,6
4491,tricky,406,316,360,288,7.96,2.6096,3.77,2.5011,6
4492,doomed,415,315,381,305,8.14,2.6191,3.76,2.4997,6
4495,limits,367,315,363,311,7.2,2.5658,3.76,2.4997,6
4497,rarely,342,315,314,292,6.71,2.5353,3.76,2.4997,6
4500,annual,367,314,314,271,7.2,2.5658,3.74,2.4983,6
4514,ladder,472,313,430,304,9.25,2.6749,3.73,2.4969,6
4519,wilson,1187,313,12,4,23.27,3.0748,3.73,2.4969,6
4521,brutal,375,312,318,278,7.35,2.5752,3.72,2.4955,6
4523,centre,505,312,373,263,9.9,2.7042,3.72,2.4955,6
4527,belief,388,311,375,303,7.61,2.5899,3.71,2.4942,6
4529,deaths,392,311,384,305,7.69,2.5944,3.71,2.4942,6
4546,misses,373,310,364,303,7.31,2.5729,3.7,2.4928,6
4548,proven,339,310,336,307,6.65,2.5315,3.7,2.4928,6
4561,narrow,358,309,334,291,7.02,2.5551,3.68,2.4914,6
4572,jammed,371,308,361,303,7.27,2.5705,3.67,2.49,6
4573,kisses,398,308,351,280,7.8,2.601,3.67,2.49,6
4575,notify,367,308,272,237,7.2,2.5658,3.67,2.49,6
4581,demons,683,307,612,293,13.39,2.8351,3.66,2.4886,6
4593,expose,360,306,341,294,7.06,2.5575,3.65,2.4871,6
4594,grades,451,306,439,300,8.84,2.6551,3.65,2.4871,6
4596,native,421,306,323,235,8.25,2.6253,3.65,2.4871,6
4602,burger,522,305,339,227,10.24,2.7185,3.64,2.4857,6
4607,prices,376,305,349,290,7.37,2.5763,3.64,2.4857,6
4626,helmet,483,303,447,296,9.47,2.6848,3.61,2.4829,6
4629,colour,444,302,430,294,8.71,2.6484,3.6,2.4814,6
4633,ghosts,718,302,611,287,14.08,2.8567,3.6,2.4814,6
4637,subtle,354,302,327,282,6.94,2.5502,3.6,2.4814,6
4643,lifted,360,301,353,297,7.06,2.5575,3.59,2.48,6
4648,floors,407,300,398,295,7.98,2.6107,3.58,2.4786,6
4651,method,402,300,367,285,7.88,2.6053,3.58,2.4786,6
4652,mortal,488,300,441,288,9.57,2.6893,3.58,2.4786,6
4654,racket,379,300,379,300,7.43,2.5798,3.58,2.4786,6
4660,column,559,299,528,283,10.96,2.7482,3.56,2.4771,6
4663,extend,327,299,287,271,6.41,2.5159,3.56,2.4771,6
4665,gamble,456,299,420,291,8.94,2.6599,3.56,2.4771,6
4670,manual,408,299,366,274,8,2.6117,3.56,2.4771,6
4672,pierce,1313,299,76,59,25.75,3.1186,3.56,2.4771,6
4678,hollow,621,298,200,166,12.18,2.7938,3.55,2.4757,6
4682,worlds,453,298,419,286,8.88,2.6571,3.55,2.4757,6
4693,serves,319,297,244,233,6.25,2.5051,3.54,2.4742,6
4696,liable,369,296,363,293,7.24,2.5682,3.53,2.4728,6
4698,scheme,370,296,365,294,7.25,2.5694,3.53,2.4728,6
4710,lasted,315,294,309,289,6.18,2.4997,3.51,2.4698,6
4713,reckon,596,294,537,273,11.69,2.776,3.51,2.4698,6
4714,stream,410,294,357,270,8.04,2.6138,3.51,2.4698,6
4723,racing,606,293,551,273,11.88,2.7832,3.49,2.4683,6
4727,volume,354,293,313,267,6.94,2.5502,3.49,2.4683,6
4729,bubble,408,292,371,269,8,2.6117,3.48,2.4669,6
4731,flames,382,292,367,282,7.49,2.5832,3.48,2.4669,6
4734,notion,336,292,336,292,6.59,2.5276,3.48,2.4669,6
4735,pickup,389,292,371,283,7.63,2.5911,3.48,2.4669,6
4737,scores,422,292,401,277,8.27,2.6263,3.48,2.4669,6
4738,shoots,356,292,336,278,6.98,2.5527,3.48,2.4669,6
4744,candle,409,291,393,279,8.02,2.6128,3.47,2.4654,6
4748,closes,357,291,310,264,7,2.5539,3.47,2.4654,6
4756,strain,361,291,354,287,7.08,2.5587,3.47,2.4654,6
4766,habits,312,290,309,287,6.12,2.4955,3.46,2.4639,6
4768,liking,320,290,310,283,6.27,2.5065,3.46,2.4639,6
4769,mickey,956,290,22,21,18.75,2.9809,3.46,2.4639,6
4770,parole,533,290,503,282,10.45,2.7275,3.46,2.4639,6
4790,rocket,604,288,470,245,11.84,2.7818,3.43,2.4609,6
4797,campus,546,287,520,281,10.71,2.738,3.42,2.4594,6
4802,noises,365,287,348,276,7.16,2.5635,3.42,2.4594,6
4803,pursue,327,287,322,283,6.41,2.5159,3.42,2.4594,6
4809,factor,370,286,336,264,7.25,2.5694,3.41,2.4579,6
4814,ritual,456,286,437,275,8.94,2.6599,3.41,2.4579,6
4823,smoked,357,285,335,273,7,2.5539,3.4,2.4564,6
4828,marine,718,284,240,145,14.08,2.8567,3.39,2.4548,6
4829,praise,482,284,211,165,9.45,2.6839,3.39,2.4548,6
4833,creeps,327,283,317,277,6.41,2.5159,3.37,2.4533,6
4837,models,451,283,426,274,8.84,2.6551,3.37,2.4533,6
4839,sailor,632,283,473,261,12.39,2.8014,3.37,2.4533,6
4846,gossip,397,282,369,271,7.78,2.5999,3.36,2.4518,6
4849,liquid,395,282,342,254,7.75,2.5977,3.36,2.4518,6
4861,greedy,338,281,309,267,6.63,2.5302,3.35,2.4502,6
4864,images,401,281,381,270,7.86,2.6042,3.35,2.4502,6
4876,medium,362,280,294,235,7.1,2.5599,3.34,2.4487,6
4880,scenes,428,280,417,271,8.39,2.6325,3.34,2.4487,6
4885,casual,373,279,340,264,7.31,2.5729,3.33,2.4472,6
4888,cooler,360,279,346,272,7.06,2.5575,3.33,2.4472,6
4889,doubts,332,279,322,275,6.51,2.5224,3.33,2.4472,6
4895,intact,324,279,320,277,6.35,2.5119,3.33,2.4472,6
4903,debate,474,278,467,275,9.29,2.6767,3.31,2.4456,6
4906,income,378,278,368,274,7.41,2.5786,3.31,2.4456,6
4911,yelled,313,278,309,277,6.14,2.4969,3.31,2.4456,6
4915,dragon,984,277,445,172,19.29,2.9934,3.3,2.444,6
4930,treats,317,276,302,264,6.22,2.5024,3.29,2.4425,6
4931,wooden,367,276,354,267,7.2,2.5658,3.29,2.4425,6
4935,judges,426,275,368,255,8.35,2.6304,3.28,2.4409,6
4943,chains,387,274,358,262,7.59,2.5888,3.27,2.4393,6
4950,recipe,388,274,379,270,7.61,2.5899,3.27,2.4393,6
4962,clears,372,273,283,215,7.29,2.5717,3.25,2.4378,6
4966,lounge,401,273,327,232,7.86,2.6042,3.25,2.4378,6
4969,queens,496,273,177,123,9.73,2.6964,3.25,2.4378,6
4971,agenda,373,272,360,267,7.31,2.5729,3.24,2.4362,6
4976,bumped,310,272,306,270,6.08,2.4928,3.24,2.4362,6
4981,cursed,377,272,337,260,7.39,2.5775,3.24,2.4362,6
4991,luxury,307,272,298,267,6.02,2.4886,3.24,2.4362,6
4992,modest,300,272,286,260,5.88,2.4786,3.24,2.4362,6
5001,grease,354,271,296,242,6.94,2.5502,3.23,2.4346,6
5003,hereby,325,271,325,271,6.37,2.5132,3.23,2.4346,6
5005,mobile,381,271,262,212,7.47,2.5821,3.23,2.4346,6
5012,length,358,270,349,263,7.02,2.5551,3.22,2.433,6
5026,knives,353,269,335,255,6.92,2.549,3.21,2.4314,6
5027,morgue,440,269,420,258,8.63,2.6444,3.21,2.4314,6
5038,ironic,312,268,251,222,6.12,2.4955,3.2,2.4298,6
5058,spends,298,267,284,255,5.84,2.4757,3.18,2.4281,6
5061,buster,823,266,184,150,16.14,2.9159,3.17,2.4265,6
5064,hustle,402,266,282,213,7.88,2.6053,3.17,2.4265,6
5085,saddle,399,265,337,227,7.82,2.6021,3.16,2.4249,6
5090,cattle,674,264,624,252,13.22,2.8293,3.15,2.4232,6
5099,resort,352,264,324,249,6.9,2.5478,3.15,2.4232,6
5100,trains,416,264,389,253,8.16,2.6201,3.15,2.4232,6
5109,custom,316,263,292,247,6.2,2.5011,3.14,2.4216,6
5116,parker,1111,263,15,12,21.78,3.0461,3.14,2.4216,6
5120,starve,314,263,299,253,6.16,2.4983,3.14,2.4216,6
