cue,n_resp,resp,count
funky,30,drums,1
funky,30,gross,1
funky,30,happy,1
funky,30,hippy,1
funky,30,macho,1
funky,30,moldy,1
funky,30,noise,1
funky,30,queer,1
funky,30,skunk,1
funky,30,wonky,1
plump,29,round,22
plump,29,juicy,14
plump,29,obese,7
plump,29,fruit,6
plump,29,large,4
plump,29,jolly,3
plump,29,pudgy,3
plump,29,belly,2
plump,29,curvy,2
plump,29,grape,2
plump,29,woman,2
plump,29,berry,1
plump,29,boobs,1
plump,29,bulge,1
plump,29,dress,1
plump,29,fatty,1
plump,29,goose,1
plump,29,happy,1
plump,29,jowly,1
plump,29,meaty,1
plump,29,metal,1
plump,29,Paula,1
plump,29,peach,1
plump,29,Santa,1
plump,29,sated,1
plump,29,squat,1
plump,29,stout,1
plump,29,tubby,1
plump,29,uncle,1
minty,28,fresh,68
minty,28,green,11
minty,28,clean,8
minty,28,taste,5
minty,28,candy,3
minty,28,tasty,3
minty,28,white,3
minty,28,sharp,2
minty,28,sweet,2
minty,28,aroma,1
minty,28,brush,1
minty,28,chews,1
minty,28,herbs,1
minty,28,judge,1
minty,28,julep,1
minty,28,mouth,1
minty,28,munge,1
minty,28,round,1
minty,28,small,1
minty,28,smell,1
minty,28,spice,1
minty,28,spicy,1
minty,28,stick,1
minty,28,sugar,1
minty,28,tangy,1
minty,28,teeth,1
minty,28,twins,1
minty,28,zingy,1
ultra,25,super,15
ultra,25,sound,8
ultra,25,extra,7
ultra,25,light,7
ultra,25,tuber,5
ultra,25,clean,3
ultra,25,great,3
ultra,25,elite,2
ultra,25,music,2
ultra,25,above,1
ultra,25,bland,1
ultra,25,dance,1
ultra,25,first,1
ultra,25,flour,1
ultra,25,hyper,1
ultra,25,large,1
ultra,25,major,1
ultra,25,Miami,1
ultra,25,power,1
ultra,25,right,1
ultra,25,speed,1
ultra,25,storm,1
ultra,25,sweet,1
ultra,25,tight,1
ultra,25,white,1
scorn,27,anger,11
scorn,27,shame,4
scorn,27,scold,3
scorn,27,sneer,3
scorn,27,woman,3
scorn,27,wrath,3
scorn,27,acorn,2
scorn,27,angry,2
scorn,27,laugh,2
scorn,27,scowl,2
scorn,27,snide,2
scorn,27,sorry,2
scorn,27,spurn,2
scorn,27,upset,2
scorn,27,women,2
scorn,27,cheat,1
scorn,27,frown,1
scorn,27,glare,1
scorn,27,hated,1
scorn,27,irony,1
scorn,27,Jesus,1
scorn,27,lover,1
scorn,27,snort,1
scorn,27,spite,1
scorn,27,stern,1
scorn,27,thorn,1
scorn,27,venom,1
pagan,25,witch,12
pagan,25,Wicca,6
pagan,25,druid,5
pagan,25,earth,4
pagan,25,faith,2
pagan,25,idols,2
pagan,25,magic,2
pagan,25,robes,2
pagan,25,Roman,2
pagan,25,agent,1
pagan,25,black,1
pagan,25,dance,1
pagan,25,FALSE,1
pagan,25,feast,1
pagan,25,goats,1
pagan,25,human,1
pagan,25,masks,1
pagan,25,Norse,1
pagan,25,rebel,1
pagan,25,Satan,1
pagan,25,smart,1
pagan,25,three,1
pagan,25,vegan,1
pagan,25,weird,1
pagan,25,woman,1
snaps,29,photo,5
snaps,29,break,4
snaps,29,stick,4
snaps,29,angry,3
snaps,29,shirt,3
snaps,29,shots,3
snaps,29,crack,2
snaps,29,music,2
snaps,29,noise,2
snaps,29,sugar,2
snaps,29,barks,1
snaps,29,bones,1
snaps,29,child,1
snaps,29,Chloe,1
snaps,29,claps,1
snaps,29,clash,1
snaps,29,click,1
snaps,29,crisp,1
snaps,29,happy,1
snaps,29,heels,1
snaps,29,metal,1
snaps,29,party,1
snaps,29,rages,1
snaps,29,ruler,1
snaps,29,sound,1
snaps,29,tasty,1
snaps,29,teeth,1
snaps,29,twigs,1
snaps,29,upset,1
token,25,money,7
token,25,black,3
token,25,slots,3
token,25,piece,2
token,25,price,2
token,25,award,1
token,25,cheap,1
token,25,coins,1
token,25,entry,1
token,25,FALSE,1
token,25,favor,1
token,25,given,1
token,25,medal,1
token,25,metal,1
token,25,metro,1
token,25,parse,1
token,25,party,1
token,25,pizza,1
token,25,prize,1
token,25,rides,1
token,25,small,1
token,25,taken,1
token,25,value,1
token,25,woken,1
token,25,woman,1
beefy,28,thick,14
beefy,28,meaty,12
beefy,28,large,6
beefy,28,heavy,3
beefy,28,solid,3
beefy,28,steak,3
beefy,28,bulky,2
beefy,28,gravy,2
beefy,28,hefty,2
beefy,28,manly,2
beefy,28,bloke,1
beefy,28,brawn,1
beefy,28,broad,1
beefy,28,butch,1
beefy,28,dense,1
beefy,28,fatty,1
beefy,28,hairy,1
beefy,28,hardy,1
beefy,28,hunky,1
beefy,28,husky,1
beefy,28,jerky,1
beefy,28,jocks,1
beefy,28,juicy,1
beefy,28,Mamie,1
beefy,28,plump,1
beefy,28,squat,1
beefy,28,taste,1
beefy,28,woman,1
sissy,30,pansy,6
sissy,30,bully,5
sissy,30,pussy,5
sissy,30,child,3
sissy,30,young,3
sissy,30,cruel,2
sissy,30,pants,2
sissy,30,small,2
sissy,30,space,2
sissy,30,whine,2
sissy,30,wimpy,2
sissy,30,Bambi,1
sissy,30,bleak,1
sissy,30,butch,1
sissy,30,dippy,1
sissy,30,fairy,1
sissy,30,funny,1
sissy,30,happy,1
sissy,30,jeans,1
sissy,30,Jessy,1
sissy,30,missy,1
sissy,30,silly,1
sissy,30,softy,1
sissy,30,Space,1
sissy,30,speak,1
sissy,30,tears,1
sissy,30,tease,1
sissy,30,whiny,1
sissy,30,woman,1
sissy,30,wussy,1
Dutch,29,clogs,6
Dutch,29,tulip,4
Dutch,29,cheap,3
Dutch,29,Amish,2
Dutch,29,equal,2
Dutch,29,going,2
Dutch,29,share,2
Dutch,29,uncle,2
Dutch,29,barge,1
Dutch,29,bikes,1
Dutch,29,brave,1
Dutch,29,bulbs,1
Dutch,29,candy,1
Dutch,29,chips,1
Dutch,29,cocoa,1
Dutch,29,dress,1
Dutch,29,drugs,1
Dutch,29,farms,1
Dutch,29,Hutch,1
Dutch,29,Irish,1
Dutch,29,money,1
Dutch,29,place,1
Dutch,29,shoes,1
Dutch,29,speak,1
Dutch,29,split,1
Dutch,29,sunny,1
Dutch,29,Swiss,1
Dutch,29,trade,1
Dutch,29,water,1
loads,28,heavy,17
loads,28,truck,13
loads,28,a lot,7
loads,28,heaps,7
loads,28,piles,6
loads,28,carry,4
loads,28,money,4
loads,28,cargo,3
loads,28,fills,3
loads,28,boxes,2
loads,28,large,2
loads,28,lorry,2
loads,28,packs,2
loads,28,amass,1
loads,28,brick,1
loads,28,Coles,1
loads,28,crane,1
loads,28,force,1
loads,28,grain,1
loads,28,pants,1
loads,28,rocks,1
loads,28,slang,1
loads,28,sperm,1
loads,28,stack,1
loads,28,stuff,1
loads,28,times,1
loads,28,tonne,1
loads,28,trash,1
farms,27,crops,15
farms,27,barns,6
farms,27,grows,5
farms,27,sheep,5
farms,27,green,4
farms,27,rural,4
farms,27,wheat,4
farms,27,dairy,3
farms,27,grass,3
farms,27,earth,1
farms,27,fence,1
farms,27,field,1
farms,27,fruit,1
farms,27,gmo's,1
farms,27,Hicks,1
farms,27,hills,1
farms,27,horse,1
farms,27,meats,1
farms,27,place,1
farms,27,rhyme,1
farms,27,seeds,1
farms,27,smell,1
farms,27,tends,1
farms,27,tills,1
farms,27,truck,1
farms,27,works,1
farms,27,yield,1
swoop,28,eagle,6
swoop,28,swish,6
swoop,28,sweep,5
swoop,28,swing,5
swoop,28,dance,3
swoop,28,glide,3
swoop,28,swift,3
swoop,28,swirl,3
swoop,28,birds,2
swoop,28,catch,2
swoop,28,sound,2
swoop,28,stoop,2
swoop,28,wings,2
swoop,28,bangs,1
swoop,28,broom,1
swoop,28,brush,1
swoop,28,carry,1
swoop,28,clean,1
swoop,28,enter,1
swoop,28,hover,1
swoop,28,plane,1
swoop,28,raven,1
swoop,28,scoop,1
swoop,28,slash,1
swoop,28,sleep,1
swoop,28,steal,1
swoop,28,stunt,1
swoop,28,sword,1
sucks,28,blows,10
sucks,28,straw,8
sucks,28,awful,5
sucks,28,drain,3
sucks,28,dummy,3
sucks,28,slang,3
sucks,28,sorry,3
sucks,28,balls,2
sucks,28,licks,2
sucks,28,lolly,2
sucks,28,mouth,2
sucks,28,socks,2
sucks,28,angry,1
sucks,28,bites,1
sucks,28,draws,1
sucks,28,feeds,1
sucks,28,green,1
sucks,28,lemon,1
sucks,28,loser,1
sucks,28,nasty,1
sucks,28,pulls,1
sucks,28,rough,1
sucks,28,sound,1
sucks,28,squid,1
sucks,28,thumb,1
sucks,28,tough,1
sucks,28,uh oh,1
sucks,28,venom,1
dazed,25,dizzy,13
dazed,25,drugs,5
dazed,25,tired,5
dazed,25,dopey,3
dazed,25,foggy,3
dazed,25,stars,3
dazed,25,drunk,2
dazed,25,fazed,2
dazed,25,light,2
dazed,25,blind,1
dazed,25,buzzy,1
dazed,25,faded,1
dazed,25,faint,1
dazed,25,fight,1
dazed,25,flash,1
dazed,25,jaded,1
dazed,25,loopy,1
dazed,25,music,1
dazed,25,rugby,1
dazed,25,shock,1
dazed,25,smash,1
dazed,25,tares,1
dazed,25,vague,1
dazed,25,wonky,1
dazed,25,zoned,1
purge,27,vomit,25
purge,27,clean,17
purge,27,empty,9
purge,27,movie,6
purge,27,binge,5
purge,27,death,4
purge,27,expel,4
purge,27,clear,2
purge,27,crime,2
purge,27,flush,2
purge,27,boils,1
purge,27,chase,1
purge,27,class,1
purge,27,demon,1
purge,27,detox,1
purge,27,eject,1
purge,27,enema,1
purge,27,files,1
purge,27,fluid,1
purge,27,light,1
purge,27,morty,1
purge,27,purse,1
purge,27,rinse,1
purge,27,scary,1
purge,27,shred,1
purge,27,trash,1
purge,27,world,1
ditzy,29,silly,24
ditzy,29,blond,6
ditzy,29,dizzy,6
ditzy,29,crazy,4
ditzy,29,idiot,3
ditzy,29,drunk,2
ditzy,29,inane,2
ditzy,29,tipsy,2
ditzy,29,bitch,1
ditzy,29,brain,1
ditzy,29,catty,1
ditzy,29,Catty,1
ditzy,29,cloud,1
ditzy,29,Debby,1
ditzy,29,Derry,1
ditzy,29,dingy,1
ditzy,29,funny,1
ditzy,29,fuzzy,1
ditzy,29,girls,1
ditzy,29,happy,1
ditzy,29,loony,1
ditzy,29,Maddy,1
ditzy,29,misty,1
ditzy,29,pussy,1
ditzy,29,spots,1
ditzy,29,voice,1
ditzy,29,white,1
ditzy,29,woman,1
ditzy,29,young,1
showy,26,fancy,8
showy,26,bling,6
showy,26,gaudy,6
showy,26,flash,4
showy,26,crass,3
showy,26,stage,3
showy,26,boast,2
showy,26,FALSE,2
showy,26,horse,2
showy,26,shady,2
showy,26,shiny,2
showy,26,brash,1
showy,26,cocky,1
showy,26,empty,1
showy,26,flare,1
showy,26,flirt,1
showy,26,funny,1
showy,26,gloat,1
showy,26,happy,1
showy,26,laugh,1
showy,26,needy,1
showy,26,phony,1
showy,26,ritzy,1
showy,26,snowy,1
showy,26,tacky,1
showy,26,white,1
heels,26,shoes,54
heels,26,woman,8
heels,26,women,4
heels,26,party,3
heels,26,ankle,2
heels,26,dress,2
heels,26,girls,2
heels,26,jerks,2
heels,26,pumps,2
heels,26,socks,2
heels,26,boots,1
heels,26,bread,1
heels,26,click,1
heels,26,fancy,1
heels,26,heals,1
heels,26,holes,1
heels,26,horse,1
heels,26,leans,1
heels,26,noisy,1
heels,26,point,1
heels,26,sharp,1
heels,26,soles,1
heels,26,spurs,1
heels,26,tails,1
heels,26,thick,1
heels,26,turns,1
swarm,27,group,7
swarm,27,crowd,6
swarm,27,flies,5
swarm,27,birds,3
swarm,27,cloud,3
swarm,27,flock,3
swarm,27,honey,3
swarm,27,wasps,3
swarm,27,a lot,2
swarm,27,black,2
swarm,27,gnats,2
swarm,27,horde,2
swarm,27,agile,1
swarm,27,chaos,1
swarm,27,cover,1
swarm,27,crawl,1
swarm,27,gangs,1
swarm,27,model,1
swarm,27,noise,1
swarm,27,ocean,1
swarm,27,pesky,1
swarm,27,queen,1
swarm,27,sting,1
swarm,27,stung,1
swarm,27,swamp,1
swarm,27,thing,1
swarm,27,water,1
bears,32,brown,19
bears,32,woods,11
bears,32,black,7
bears,32,polar,7
bears,32,claws,6
bears,32,teddy,6
bears,32,honey,5
bears,32,lions,5
bears,32,gummy,3
bears,32,trees,3
bears,32,furry,2
bears,32,hairy,2
bears,32,three,2
bears,32,beats,1
bears,32,beets,1
bears,32,bulls,1
bears,32,caves,1
bears,32,copes,1
bears,32,death,1
bears,32,fixes,1
bears,32,fuzzy,1
bears,32,grass,1
bears,32,heavy,1
bears,32,holds,1
bears,32,large,1
bears,32,leans,1
bears,32,moves,1
bears,32,panda,1
bears,32,scary,1
bears,32,sleep,1
bears,32,takes,1
bears,32,traps,1
splat,26,paint,9
splat,26,sound,4
splat,26,blood,3
splat,26,break,3
splat,26,split,3
splat,26,water,3
splat,26,burst,2
splat,26,death,2
splat,26,floor,2
splat,26,messy,2
splat,26,spill,2
splat,26,clown,1
splat,26,crash,1
splat,26,cream,1
splat,26,crush,1
splat,26,flies,1
splat,26,juicy,1
splat,26,noise,1
splat,26,sauce,1
splat,26,shape,1
splat,26,slime,1
splat,26,spade,1
splat,26,sport,1
splat,26,spray,1
splat,26,syrup,1
splat,26,wrong,1
creak,29,noise,20
creak,29,sound,11
creak,29,groan,10
creak,29,crack,6
creak,29,floor,6
creak,29,stair,6
creak,29,creek,5
creak,29,noisy,5
creak,29,bones,4
creak,29,hinge,4
creak,29,chair,3
creak,29,house,3
creak,29,scary,3
creak,29,water,3
creak,29,brook,2
creak,29,night,2
creak,29,river,2
creak,29,break,1
creak,29,Crick,1
creak,29,croak,1
creak,29,ghost,1
creak,29,plank,1
creak,29,rocks,1
creak,29,scare,1
creak,29,sneak,1
creak,29,steps,1
creak,29,stiff,1
creak,29,tweak,1
creak,29,whine,1
dodgy,33,dodge,4
dodgy,33,shady,4
dodgy,33,weird,4
dodgy,33,avoid,3
dodgy,33,agile,2
dodgy,33,crime,2
dodgy,33,flaky,2
dodgy,33,funny,2
dodgy,33,scary,2
dodgy,33,shaky,2
dodgy,33,brown,1
dodgy,33,cagey,1
dodgy,33,cheap,1
dodgy,33,creep,1
dodgy,33,evade,1
dodgy,33,FALSE,1
dodgy,33,flake,1
dodgy,33,gazer,1
dodgy,33,honky,1
dodgy,33,Jammy,1
dodgy,33,jokes,1
dodgy,33,kinky,1
dodgy,33,mafia,1
dodgy,33,maybe,1
dodgy,33,moldy,1
dodgy,33,night,1
dodgy,33,place,1
dodgy,33,podge,1
dodgy,33,quick,1
dodgy,33,split,1
dodgy,33,thief,1
dodgy,33,witty,1
dodgy,33,yikes,1
seedy,34,dirty,17
seedy,34,shady,8
seedy,34,cheap,5
seedy,34,bread,3
seedy,34,crime,2
seedy,34,gross,2
seedy,34,nasty,2
seedy,34,plant,2
seedy,34,trees,2
seedy,34,alley,1
seedy,34,apple,1
seedy,34,crass,1
seedy,34,creep,1
seedy,34,dingy,1
seedy,34,drunk,1
seedy,34,fishy,1
seedy,34,fruit,1
seedy,34,grimy,1
seedy,34,hotel,1
seedy,34,legal,1
seedy,34,lousy,1
seedy,34,money,1
seedy,34,motel,1
seedy,34,opium,1
seedy,34,rough,1
seedy,34,scary,1
seedy,34,slimy,1
seedy,34,slums,1
seedy,34,speck,1
seedy,34,tacky,1
seedy,34,vague,1
seedy,34,weeds,1
seedy,34,weedy,1
seedy,34,weird,1
stout,27,short,29
stout,27,solid,7
stout,27,large,6
stout,27,round,5
stout,27,thick,5
stout,27,trout,3
stout,27,drink,2
stout,27,dwarf,2
stout,27,heavy,2
stout,27,hefty,2
stout,27,black,1
stout,27,booze,1
stout,27,brave,1
stout,27,brown,1
stout,27,burly,1
stout,27,chubs,1
stout,27,horse,1
stout,27,jolly,1
stout,27,manly,1
stout,27,niece,1
stout,27,plump,1
stout,27,proud,1
stout,27,shirt,1
stout,27,stern,1
stout,27,stump,1
stout,27,tubby,1
stout,27,uncle,1
bowls,27,round,8
bowls,27,spoon,6
bowls,27,fruit,5
bowls,27,salad,4
bowls,27,grass,2
bowls,27,green,2
bowls,27,sport,2
bowls,27,alley,1
bowls,27,beaks,1
bowls,27,chili,1
bowls,27,chips,1
bowls,27,crown,1
bowls,27,eagle,1
bowls,27,farts,1
bowls,27,games,1
bowls,27,glass,1
bowls,27,Japan,1
bowls,27,lanes,1
bowls,27,match,1
bowls,27,meals,1
bowls,27,peach,1
bowls,27,plate,1
bowls,27,ramen,1
bowls,27,salsa,1
bowls,27,stack,1
bowls,27,stuns,1
bowls,27,white,1
tweed,29,cloth,12
tweed,29,rough,6
tweed,29,pants,5
tweed,29,itchy,3
tweed,29,skirt,3
tweed,29,brown,2
tweed,29,shirt,2
tweed,29,thick,2
tweed,29,weave,2
tweed,29,books,1
tweed,29,cigar,1
tweed,29,dandy,1
tweed,29,fancy,1
tweed,29,grass,1
tweed,29,green,1
tweed,29,heavy,1
tweed,29,laugh,1
tweed,29,mixed,1
tweed,29,patch,1
tweed,29,queen,1
tweed,29,river,1
tweed,29,Scots,1
tweed,29,smile,1
tweed,29,sport,1
tweed,29,straw,1
tweed,29,suede,1
tweed,29,tweet,1
tweed,29,urine,1
tweed,29,woven,1
taint,25,spoil,14
taint,25,dirty,12
taint,25,paint,9
taint,25,stain,9
taint,25,smear,3
taint,25,alter,2
taint,25,color,2
taint,25,filth,2
taint,25,gross,2
taint,25,waste,2
taint,25,water,2
taint,25,balls,1
taint,25,blame,1
taint,25,dance,1
taint,25,earth,1
taint,25,messy,1
taint,25,muddy,1
taint,25,nails,1
taint,25,nasty,1
taint,25,shade,1
taint,25,smell,1
taint,25,spill,1
taint,25,tinge,1
taint,25,toxic,1
taint,25,twist,1
glaze,25,donut,23
glaze,25,shiny,14
glaze,25,sugar,13
glaze,25,glass,10
glaze,25,icing,7
glaze,25,sweet,7
glaze,25,cover,5
glaze,25,shine,5
glaze,25,honey,3
glaze,25,sheen,2
glaze,25,stare,2
glaze,25,apple,1
glaze,25,black,1
glaze,25,bored,1
glaze,25,fired,1
glaze,25,frost,1
glaze,25,glory,1
glaze,25,graze,1
glaze,25,lemon,1
glaze,25,spicy,1
glaze,25,syrup,1
glaze,25,tasty,1
glaze,25,thick,1
glaze,25,vague,1
glaze,25,white,1
holes,34,black,12
holes,34,empty,9
holes,34,movie,5
holes,34,moles,3
holes,34,shoes,3
holes,34,socks,3
holes,34,ditch,2
holes,34,donut,2
holes,34,drill,2
holes,34,jeans,2
holes,34,space,2
holes,34,spade,2
holes,34,tears,2
holes,34,bones,1
holes,34,chasm,1
holes,34,cover,1
holes,34,dirty,1
holes,34,glory,1
holes,34,grass,1
holes,34,grave,1
holes,34,jerks,1
holes,34,moths,1
holes,34,ozone,1
holes,34,pants,1
holes,34,pores,1
holes,34,scary,1
holes,34,Shina,1
holes,34,shirt,1
holes,34,sieve,1
holes,34,small,1
holes,34,trees,1
holes,34,Wells,1
holes,34,whole,1
holes,34,worst,1
works,30,water,7
works,30,books,4
works,30,money,4
works,30,labor,3
works,30,steel,3
works,30,deeds,2
works,30,study,2
works,30,toils,2
works,30,canon,1
works,30,daily,1
works,30,fixed,1
works,30,fixes,1
works,30,gears,1
works,30,grace,1
works,30,great,1
works,30,helps,1
works,30,house,1
works,30,human,1
works,30,metal,1
works,30,parts,1
works,30,pipes,1
works,30,pizza,1
works,30,plays,1
works,30,poems,1
works,30,power,1
works,30,rests,1
works,30,right,1
works,30,shift,1
works,30,sweat,1
works,30,tired,1
piles,25,heaps,14
piles,25,paper,6
piles,25,money,5
piles,25,books,4
piles,25,stack,3
piles,25,hills,2
piles,25,trash,2
piles,25,belly,1
piles,25,build,1
piles,25,coach,1
piles,25,crush,1
piles,25,Gomer,1
piles,25,gross,1
piles,25,group,1
piles,25,hoard,1
piles,25,lumps,1
piles,25,messy,1
piles,25,miles,1
piles,25,moles,1
piles,25,mulch,1
piles,25,piers,1
piles,25,plank,1
piles,25,posts,1
piles,25,rocks,1
piles,25,rugby,1
cleft,26,split,10
cleft,26,music,7
cleft,26,cliff,5
cleft,26,mouth,2
cleft,26,abyss,1
cleft,26,break,1
cleft,26,Cleve,1
cleft,26,fault,1
cleft,26,gorge,1
cleft,26,grass,1
cleft,26,mound,1
cleft,26,notes,1
cleft,26,paint,1
cleft,26,paper,1
cleft,26,piano,1
cleft,26,riven,1
cleft,26,rocks,1
cleft,26,small,1
cleft,26,stick,1
cleft,26,stone,1
cleft,26,teeth,1
cleft,26,twain,1
cleft,26,twixt,1
cleft,26,upper,1
cleft,26,vulva,1
cleft,26,walls,1
arise,26,stand,18
arise,26,awake,10
arise,26,Jesus,5
arise,26,begin,3
arise,26,waken,3
arise,26,erect,2
arise,26,occur,2
arise,26,risen,2
arise,26,above,1
arise,26,alert,1
arise,26,arose,1
arise,26,birds,1
arise,26,cause,1
arise,26,court,1
arise,26,death,1
arise,26,fight,1
arise,26,float,1
arise,26,great,1
arise,26,hills,1
arise,26,issue,1
arise,26,music,1
arise,26,queen,1
arise,26,shine,1
arise,26,surge,1
arise,26,water,1
arise,26,wings,1
froth,27,mouth,11
froth,27,white,6
froth,27,latte,5
froth,27,ocean,5
froth,27,water,3
froth,27,anger,2
froth,27,angry,2
froth,27,churn,2
froth,27,drink,2
froth,27,forth,2
froth,27,light,2
froth,27,rabid,2
froth,27,beach,1
froth,27,broth,1
froth,27,cocoa,1
froth,27,cream,1
froth,27,fluff,1
froth,27,foamy,1
froth,27,lumps,1
froth,27,milky,1
froth,27,shake,1
froth,27,silly,1
froth,27,soapy,1
froth,27,thick,1
froth,27,upset,1
froth,27,waves,1
froth,27,women,1
rolls,36,bread,41
rolls,36,Royce,6
rolls,36,moves,3
rolls,36,rocks,3
rolls,36,waves,3
rolls,36,dough,2
rolls,36,grass,2
rolls,36,hills,2
rolls,36,jelly,2
rolls,36,lists,2
rolls,36,paper,2
rolls,36,Swiss,2
rolls,36,wheel,2
rolls,36,yeast,2
rolls,36,baker,1
rolls,36,balls,1
rolls,36,cakes,1
rolls,36,cream,1
rolls,36,curls,1
rolls,36,falls,1
rolls,36,flaky,1
rolls,36,flips,1
rolls,36,fresh,1
rolls,36,honor,1
rolls,36,joint,1
rolls,36,lunch,1
rolls,36,pizza,1
rolls,36,round,1
rolls,36,smell,1
rolls,36,spins,1
rolls,36,sushi,1
rolls,36,tasty,1
rolls,36,tubes,1
rolls,36,turns,1
rolls,36,under,1
rolls,36,wheat,1
Islam,25,Duran,6
Islam,25,Koran,6
Islam,25,Allah,4
Islam,25,faith,4
Islam,25,peace,4
Islam,25,Mecca,3
Islam,25,hijab,2
Islam,25,sunni,2
Islam,25,Syria,2
Islam,25,Akbar,1
Islam,25,bombs,1
Islam,25,bursa,1
Islam,25,green,1
Islam,25,halal,1
Islam,25,Jesus,1
Islam,25,jihad,1
Islam,25,kebab,1
Islam,25,Marji,1
Islam,25,niqab,1
Islam,25,other,1
Islam,25,peach,1
Islam,25,Quran,1
Islam,25,rules,1
Islam,25,smell,1
Islam,25,weird,1
grimy,30,dirty,62
grimy,30,gross,16
grimy,30,slimy,7
grimy,30,black,3
grimy,30,clean,3
grimy,30,yucky,3
grimy,30,dingy,2
grimy,30,dusty,2
grimy,30,gummy,2
grimy,30,moldy,2
grimy,30,murky,2
grimy,30,nasty,2
grimy,30,belch,1
grimy,30,brown,1
grimy,30,filmy,1
grimy,30,filth,1
grimy,30,fluid,1
grimy,30,gooey,1
grimy,30,itchy,1
grimy,30,messy,1
grimy,30,mucky,1
grimy,30,music,1
grimy,30,rough,1
grimy,30,seamy,1
grimy,30,slick,1
grimy,30,slime,1
grimy,30,smear,1
grimy,30,sooty,1
grimy,30,table,1
grimy,30,walls,1
lumps,26,bumps,44
lumps,26,mumps,11
lumps,26,humps,9
lumps,26,sugar,9
lumps,26,tumor,7
lumps,26,bumpy,5
lumps,26,camel,3
lumps,26,Fergi,2
lumps,26,hills,2
lumps,26,sauce,2
lumps,26,along,1
lumps,26,blood,1
lumps,26,cream,1
lumps,26,death,1
lumps,26,dough,1
lumps,26,duvet,1
lumps,26,girth,1
lumps,26,gravy,1
lumps,26,idiot,1
lumps,26,money,1
lumps,26,mound,1
lumps,26,nodes,1
lumps,26,piece,1
lumps,26,rough,1
lumps,26,shape,1
lumps,26,touch,1
teens,25,young,29
teens,25,youth,10
teens,25,angst,3
teens,25,child,3
teens,25,rebel,3
teens,25,moody,2
teens,25,noisy,2
teens,25,silly,2
teens,25,13-18,1
teens,25,1950s,1
teens,25,angry,1
teens,25,drive,1
teens,25,girls,1
teens,25,great,1
teens,25,jeans,1
teens,25,minor,1
teens,25,naive,1
teens,25,Obama,1
teens,25,packs,1
teens,25,party,1
teens,25,pests,1
teens,25,spots,1
teens,25,surly,1
teens,25,tough,1
teens,25,twins,1
cache,26,store,21
cache,26,stash,9
cache,26,hoard,5
cache,26,clear,4
cache,26,stuff,3
cache,26,empty,2
cache,26,brown,1
cache,26,check,1
cache,26,chest,1
cache,26,clout,1
cache,26,crate,1
cache,26,creek,1
cache,26,death,1
cache,26,files,1
cache,26,group,1
cache,26,image,1
cache,26,money,1
cache,26,notes,1
cache,26,place,1
cache,26,prism,1
cache,26,saved,1
cache,26,short,1
cache,26,stock,1
cache,26,style,1
cache,26,trove,1
cache,26,virus,1
hater,37,troll,7
hater,37,bully,6
hater,37,angry,5
hater,37,bigot,5
hater,37,anger,4
hater,37,enemy,4
hater,37,slang,4
hater,37,trump,4
hater,37,gonna,3
hater,37,idiot,3
hater,37,lover,3
hater,37,bitch,2
hater,37,poser,2
hater,37,waste,2
hater,37,young,2
hater,37,abhor,1
hater,37,Bigot,1
hater,37,black,1
hater,37,cynic,1
hater,37,faker,1
hater,37,going,1
hater,37,irate,1
hater,37,liver,1
hater,37,loser,1
hater,37,music,1
hater,37,nasty,1
hater,37,pains,1
hater,37,petty,1
hater,37,shake,1
hater,37,silly,1
hater,37,snobs,1
hater,37,strut,1
hater,37,teens,1
hater,37,Terry,1
hater,37,twirl,1
hater,37,vapid,1
hater,37,white,1
braid,26,plait,24
braid,26,twist,6
braid,26,bread,5
braid,26,horse,4
braid,26,weave,4
braid,26,brown,3
braid,26,girls,3
braid,26,beads,1
braid,26,blood,1
braid,26,brain,1
braid,26,brand,1
braid,26,child,1
braid,26,craft,1
braid,26,disco,1
braid,26,Dutch,1
braid,26,Heidi,1
braid,26,Negro,1
braid,26,river,1
braid,26,rolls,1
braid,26,ropes,1
braid,26,shiny,1
braid,26,silky,1
braid,26,style,1
braid,26,three,1
braid,26,twine,1
braid,26,tying,1
odour,29,smell,75
odour,29,stink,16
odour,29,scent,14
odour,29,aroma,8
odour,29,gross,2
odour,29,sweat,2
odour,29,whiff,2
odour,29,avoid,1
odour,29,brain,1
odour,29,crazy,1
odour,29,eater,1
odour,29,funky,1
odour,29,mouth,1
odour,29,musty,1
odour,29,roses,1
odour,29,scowl,1
odour,29,shame,1
odour,29,shoes,1
odour,29,skunk,1
odour,29,smoke,1
odour,29,sniff,1
odour,29,socks,1
odour,29,spray,1
odour,29,stain,1
odour,29,stale,1
odour,29,stank,1
odour,29,trash,1
odour,29,weird,1
odour,29,yucky,1
bushy,34,beard,11
bushy,34,green,11
bushy,34,hairy,6
bushy,34,curly,5
bushy,34,shrub,5
bushy,34,thick,5
bushy,34,leafy,4
bushy,34,plant,4
bushy,34,hedge,3
bushy,34,furry,2
bushy,34,messy,2
bushy,34,pubes,2
bushy,34,round,2
bushy,34,alert,1
bushy,34,askew,1
bushy,34,bleed,1
bushy,34,bunny,1
bushy,34,burly,1
bushy,34,canoe,1
bushy,34,dense,1
bushy,34,fungi,1
bushy,34,grass,1
bushy,34,large,1
bushy,34,place,1
bushy,34,puffy,1
bushy,34,pussy,1
bushy,34,Rabbi,1
