"condition","recog_rating","recog_RT","target_angle","response_angle","response_error","response_RT","participant"
1,"1",2.9329,NA,NA,NA,NA,18
1,"6",1.7739,NA,NA,NA,NA,18
2,"1",1.9756,NA,NA,NA,NA,18
1,"1",1.1602,NA,NA,NA,NA,18
2,"1",0.9502,NA,NA,NA,NA,18
2,"1",1.0598,NA,NA,NA,NA,18
2,"4",4.0123,NA,NA,NA,NA,18
2,"5",4.1547,NA,NA,NA,NA,18
1,"1",1.9116,NA,NA,NA,NA,18
2,"1",0.8524,NA,NA,NA,NA,18
1,"1",1.4232,NA,NA,NA,NA,18
2,"1",1.1709,NA,NA,NA,NA,18
2,"1",1.6616,NA,NA,NA,NA,18
2,"1",1.8645,NA,NA,NA,NA,18
2,"1",1.1294,NA,NA,NA,NA,18
2,"6",3.358,NA,NA,NA,NA,18
1,"1",1.7939,NA,NA,NA,NA,18
2,"1",2.1148,NA,NA,NA,NA,18
1,"6",0.8667,NA,NA,NA,NA,18
2,"6",1.1224,NA,NA,NA,NA,18
2,"1",1.639,NA,NA,NA,NA,18
1,"1",4.0575,NA,NA,NA,NA,18
1,"6",1.2593,NA,NA,NA,NA,18
1,"1",1.1902,NA,NA,NA,NA,18
1,"1",0.9775,NA,NA,NA,NA,18
1,"4",3.4438,NA,NA,NA,NA,18
1,"1",1.0561,NA,NA,NA,NA,18
1,"1",1.1435,NA,NA,NA,NA,18
1,"1",4.2095,NA,NA,NA,NA,18
1,"1",1.0756,NA,NA,NA,NA,18
2,"1",1.2485,NA,NA,NA,NA,18
1,"1",0.9696,NA,NA,NA,NA,18
2,"1",1.1069,NA,NA,NA,NA,18
1,"1",1.5797,NA,NA,NA,NA,18
1,"6",3.6164,NA,NA,NA,NA,18
1,"3",3.5235,NA,NA,NA,NA,18
1,"1",3.4685,NA,NA,NA,NA,18
2,"1",3.4694,NA,NA,NA,NA,18
1,"1",1.7176,NA,NA,NA,NA,18
2,"1",1.6471,NA,NA,NA,NA,18
2,"1",0.8987,NA,NA,NA,NA,18
1,"1",1.2234,NA,NA,NA,NA,18
1,"1",1.9312,NA,NA,NA,NA,18
2,"1",0.8673,NA,NA,NA,NA,18
1,"1",2.1829,NA,NA,NA,NA,18
2,"1",1.9331,NA,NA,NA,NA,18
2,"1",1.1727,NA,NA,NA,NA,18
2,"1",2.347,NA,NA,NA,NA,18
1,"1",1.1158,NA,NA,NA,NA,18
1,"1",0.9272,NA,NA,NA,NA,18
1,"1",2.4448,NA,NA,NA,NA,18
2,"1",5.0313,NA,NA,NA,NA,18
2,"1",0.9676,NA,NA,NA,NA,18
2,"1",2.0021,NA,NA,NA,NA,18
2,"1",0.9279,NA,NA,NA,NA,18
2,"1",0.6823,NA,NA,NA,NA,18
1,"6",2.4096,NA,NA,NA,NA,18
2,"1",2.1826,NA,NA,NA,NA,18
1,"1",3.2524,NA,NA,NA,NA,18
2,"1",0.8132,NA,NA,NA,NA,18
1,"1",1.5712,NA,NA,NA,NA,18
1,"1",0.9369,NA,NA,NA,NA,18
1,"1",1.1201,NA,NA,NA,NA,18
2,"1",0.7515,NA,NA,NA,NA,18
1,"1",2.9782,NA,NA,NA,NA,18
2,"1",0.8823,NA,NA,NA,NA,18
2,"1",0.8512,NA,NA,NA,NA,18
1,"1",3.2255,NA,NA,NA,NA,18
1,"1",1.451,NA,NA,NA,NA,18
1,"1",2.0274,NA,NA,NA,NA,18
2,"1",0.7993,NA,NA,NA,NA,18
1,"1",1.2996,NA,NA,NA,NA,18
1,"6",1.2015,NA,NA,NA,NA,18
2,"1",2.1711,NA,NA,NA,NA,18
2,"1",0.7218,NA,NA,NA,NA,18
2,"1",3.479,NA,NA,NA,NA,18
2,"1",0.7288,NA,NA,NA,NA,18
1,"1",3.8561,NA,NA,NA,NA,18
1,"1",1.0771,NA,NA,NA,NA,18
2,"1",0.7402,NA,NA,NA,NA,18
2,"1",0.8279,NA,NA,NA,NA,18
1,"1",1.3796,NA,NA,NA,NA,18
2,"1",1.2381,NA,NA,NA,NA,18
1,"1",1.0898,NA,NA,NA,NA,18
2,"1",1.9443,NA,NA,NA,NA,18
2,"1",1.7546,NA,NA,NA,NA,18
1,"1",0.9098,NA,NA,NA,NA,18
1,"1",1.57,NA,NA,NA,NA,18
2,"1",0.8518,NA,NA,NA,NA,18
1,"1",3.2991,NA,NA,NA,NA,18
2,"1",1.5345,NA,NA,NA,NA,18
2,"1",1.2968,NA,NA,NA,NA,18
2,"1",4.1118,NA,NA,NA,NA,18
1,"1",0.9589,NA,NA,NA,NA,18
1,"1",1.3953,NA,NA,NA,NA,18
1,"1",1.322,NA,NA,NA,NA,18
1,"1",0.9978,NA,NA,NA,NA,18
2,"1",1.6754,NA,NA,NA,NA,18
1,"1",1.0625,NA,NA,NA,NA,18
2,"1",1.5334,NA,NA,NA,NA,18
2,"1",0.9026,NA,NA,NA,NA,18
2,"1",0.8423,NA,NA,NA,NA,18
2,"1",0.9666,NA,NA,NA,NA,18
1,"1",1.2391,NA,NA,NA,NA,18
2,"6",0.8469,NA,NA,NA,NA,18
2,"1",1.1223,NA,NA,NA,NA,18
2,"1",0.8151,NA,NA,NA,NA,18
2,"1",3.5987,NA,NA,NA,NA,18
1,"1",0.9754,NA,NA,NA,NA,18
1,"1",2.1596,NA,NA,NA,NA,18
1,"1",1.0641,NA,NA,NA,NA,18
2,"1",0.9617,NA,NA,NA,NA,18
2,"1",0.9193,NA,NA,NA,NA,18
1,"1",2.7703,NA,NA,NA,NA,18
1,"1",1.0538,NA,NA,NA,NA,18
1,"1",2.187,NA,NA,NA,NA,18
1,"1",1.3025,NA,NA,NA,NA,18
1,"1",2.99,NA,NA,NA,NA,18
2,"1",0.9455,NA,NA,NA,NA,18
1,"1",1.9094,NA,NA,NA,NA,18
2,"1",0.826,NA,NA,NA,NA,18
1,"6",1.3215,NA,NA,NA,NA,18
2,"1",1.8616,NA,NA,NA,NA,18
2,"1",1.2275,NA,NA,NA,NA,18
1,"1",2.4499,NA,NA,NA,NA,18
2,"1",1.4603,NA,NA,NA,NA,18
1,"1",0.9215,NA,NA,NA,NA,18
2,"1",1.7609,NA,NA,NA,NA,19
1,"1",2.5667,NA,NA,NA,NA,19
1,"1",1.1677,NA,NA,NA,NA,19
1,"1",1.0621,NA,NA,NA,NA,19
2,"1",0.7013,NA,NA,NA,NA,19
2,"1",0.8798,NA,NA,NA,NA,19
2,"1",0.7455,NA,NA,NA,NA,19
2,"1",0.7054,NA,NA,NA,NA,19
1,"1",0.8026,NA,NA,NA,NA,19
1,"1",0.692,NA,NA,NA,NA,19
2,"4",5.8157,NA,NA,NA,NA,19
1,"1",1.2996,NA,NA,NA,NA,19
1,"1",1.088,NA,NA,NA,NA,19
2,"1",0.7183,NA,NA,NA,NA,19
2,"1",0.8266,NA,NA,NA,NA,19
2,"6",2.3191,NA,NA,NA,NA,19
1,"1",0.9613,NA,NA,NA,NA,19
1,"1",0.6231,NA,NA,NA,NA,19
1,"1",2.3907,NA,NA,NA,NA,19
1,"6",0.6921,NA,NA,NA,NA,19
2,"1",1.1271,NA,NA,NA,NA,19
2,"1",1.0752,NA,NA,NA,NA,19
2,"1",0.6276,NA,NA,NA,NA,19
1,"1",0.7269,NA,NA,NA,NA,19
2,"6",1.6562,NA,NA,NA,NA,19
1,"1",0.6645,NA,NA,NA,NA,19
2,"1",0.767,NA,NA,NA,NA,19
1,"1",0.7908,NA,NA,NA,NA,19
2,"1",0.7284,NA,NA,NA,NA,19
1,"1",0.8093,NA,NA,NA,NA,19
2,"1",1.4018,NA,NA,NA,NA,19
1,"1",0.8302,NA,NA,NA,NA,19
1,"1",0.709,NA,NA,NA,NA,19
2,"1",0.5777,NA,NA,NA,NA,19
1,"1",0.84,NA,NA,NA,NA,19
2,"1",0.6125,NA,NA,NA,NA,19
2,"1",0.7373,NA,NA,NA,NA,19
2,"6",0.7132,NA,NA,NA,NA,19
2,"1",0.6385,NA,NA,NA,NA,19
1,"1",0.6925,NA,NA,NA,NA,19
2,"1",1.1779,NA,NA,NA,NA,19
2,"1",0.7301,NA,NA,NA,NA,19
1,"1",0.8277,NA,NA,NA,NA,19
1,"1",0.7612,NA,NA,NA,NA,19
1,"1",1.5846,NA,NA,NA,NA,19
1,"1",1.8302,NA,NA,NA,NA,19
2,"1",0.6777,NA,NA,NA,NA,19
2,"1",1.0265,NA,NA,NA,NA,19
1,"1",0.6672,NA,NA,NA,NA,19
2,"1",0.672,NA,NA,NA,NA,19
1,"1",0.9744,NA,NA,NA,NA,19
1,"1",0.7802,NA,NA,NA,NA,19
2,"1",0.6762,NA,NA,NA,NA,19
1,"1",1.5368,NA,NA,NA,NA,19
2,"1",0.6673,NA,NA,NA,NA,19
2,"1",0.6321,NA,NA,NA,NA,19
2,"1",0.6984,NA,NA,NA,NA,19
2,"1",0.7196,NA,NA,NA,NA,19
2,"1",0.7752,NA,NA,NA,NA,19
2,"1",1.8779,NA,NA,NA,NA,19
1,"1",0.722,NA,NA,NA,NA,19
1,"1",0.7918,NA,NA,NA,NA,19
1,"1",0.5174,NA,NA,NA,NA,19
1,"1",0.5936,NA,NA,NA,NA,19
2,"1",0.6845,NA,NA,NA,NA,19
1,"1",0.799,NA,NA,NA,NA,19
1,"1",0.6221,NA,NA,NA,NA,19
2,"1",0.7489,NA,NA,NA,NA,19
2,"1",1.0074,NA,NA,NA,NA,19
1,"6",0.8314,NA,NA,NA,NA,19
2,"1",0.578,NA,NA,NA,NA,19
1,"1",0.5927,NA,NA,NA,NA,19
2,"1",0.5447,NA,NA,NA,NA,19
1,"1",0.646,NA,NA,NA,NA,19
1,"1",0.6435,NA,NA,NA,NA,19
1,"1",0.6343,NA,NA,NA,NA,19
2,"1",0.6173,NA,NA,NA,NA,19
2,"1",0.772,NA,NA,NA,NA,19
2,"1",0.7283,NA,NA,NA,NA,19
2,"1",0.9086,NA,NA,NA,NA,19
2,"1",1.3604,NA,NA,NA,NA,19
2,"1",0.9249,NA,NA,NA,NA,19
1,"6",0.881,NA,NA,NA,NA,19
1,"1",0.6509,NA,NA,NA,NA,19
2,"1",0.6116,NA,NA,NA,NA,19
1,"1",0.5895,NA,NA,NA,NA,19
2,"6",0.5387,NA,NA,NA,NA,19
2,"1",0.9596,NA,NA,NA,NA,19
2,"1",0.7498,NA,NA,NA,NA,19
1,"1",0.615,NA,NA,NA,NA,19
2,"1",1.333,NA,NA,NA,NA,19
2,"1",0.6661,NA,NA,NA,NA,19
2,"1",0.7673,NA,NA,NA,NA,19
1,"1",0.7859,NA,NA,NA,NA,19
2,"6",0.5974,NA,NA,NA,NA,19
2,"6",0.7064,NA,NA,NA,NA,19
2,"1",0.6118,NA,NA,NA,NA,19
1,"1",0.5767,NA,NA,NA,NA,19
1,"1",1.4821,NA,NA,NA,NA,19
1,"1",0.5661,NA,NA,NA,NA,19
1,"6",0.8265,NA,NA,NA,NA,19
2,"1",0.9411,NA,NA,NA,NA,19
1,"1",0.5973,NA,NA,NA,NA,19
2,"1",0.7008,NA,NA,NA,NA,19
2,"1",0.8857,NA,NA,NA,NA,19
1,"1",0.7243,NA,NA,NA,NA,19
2,"1",0.7019,NA,NA,NA,NA,19
2,"1",0.6982,NA,NA,NA,NA,19
1,"1",0.5568,NA,NA,NA,NA,19
1,"6",0.5236,NA,NA,NA,NA,19
1,"1",0.8551,NA,NA,NA,NA,19
2,"1",0.6929,NA,NA,NA,NA,19
1,"1",0.9591,NA,NA,NA,NA,19
1,"2",1.4062,NA,NA,NA,NA,19
1,"1",0.7563,NA,NA,NA,NA,19
2,"1",1.4344,NA,NA,NA,NA,19
2,"1",1.0964,NA,NA,NA,NA,19
2,"4",1.5243,NA,NA,NA,NA,19
1,"1",1.3226,NA,NA,NA,NA,19
1,"6",1.1427,NA,NA,NA,NA,19
1,"1",0.9193,NA,NA,NA,NA,19
1,"1",0.6866,NA,NA,NA,NA,19
2,"1",0.5885,NA,NA,NA,NA,19
2,"1",0.5811,NA,NA,NA,NA,19
1,"6",0.5212,NA,NA,NA,NA,19
2,"1",0.7041,NA,NA,NA,NA,19
1,"1",0.5453,NA,NA,NA,NA,19
1,"6",0.647,NA,NA,NA,NA,19
2,"1",0.6024,NA,NA,NA,NA,19
1,"6",0.7309,NA,NA,NA,NA,19
1,"6",1.6004,NA,NA,NA,NA,19
2,"1",0.8465,NA,NA,NA,NA,19
1,"1",0.7017,NA,NA,NA,NA,19
2,"1",1.2778,NA,NA,NA,NA,19
1,"1",0.8628,NA,NA,NA,NA,19
2,"1",0.8624,NA,NA,NA,NA,19
1,"1",1.0514,NA,NA,NA,NA,19
1,"6",0.9851,NA,NA,NA,NA,19
1,"1",0.956,NA,NA,NA,NA,19
1,"1",0.6931,NA,NA,NA,NA,19
1,"1",0.5977,NA,NA,NA,NA,19
1,"1",0.6652,NA,NA,NA,NA,19
2,"1",0.6257,NA,NA,NA,NA,19
2,"1",0.6844,NA,NA,NA,NA,19
1,"1",0.5949,NA,NA,NA,NA,19
2,"1",0.5824,NA,NA,NA,NA,19
1,"1",0.6402,NA,NA,NA,NA,19
2,"1",0.6399,NA,NA,NA,NA,19
2,"1",0.5991,NA,NA,NA,NA,19
2,"1",0.6139,NA,NA,NA,NA,19
1,"1",1.548,NA,NA,NA,NA,19
1,"1",0.5875,NA,NA,NA,NA,19
1,"1",0.6565,NA,NA,NA,NA,19
1,"1",0.6332,NA,NA,NA,NA,19
1,"1",0.7151,NA,NA,NA,NA,19
2,"1",0.5561,NA,NA,NA,NA,19
1,"1",0.5575,NA,NA,NA,NA,19
1,"1",0.651,NA,NA,NA,NA,19
2,"1",1.0109,NA,NA,NA,NA,19
2,"1",0.6351,NA,NA,NA,NA,19
1,"1",0.6186,NA,NA,NA,NA,19
2,"1",0.68,NA,NA,NA,NA,19
1,"1",0.7082,NA,NA,NA,NA,19
1,"1",0.9334,NA,NA,NA,NA,19
2,"1",0.718,NA,NA,NA,NA,19
1,"1",1.1616,NA,NA,NA,NA,19
2,"1",0.7194,NA,NA,NA,NA,19
2,"1",0.6589,NA,NA,NA,NA,19
1,"1",0.5297,NA,NA,NA,NA,19
2,"1",0.666,NA,NA,NA,NA,19
2,"1",1.0552,NA,NA,NA,NA,19
1,"6",0.5038,NA,NA,NA,NA,19
1,"1",0.5832,NA,NA,NA,NA,19
2,"1",0.6016,NA,NA,NA,NA,19
2,"1",0.5533,NA,NA,NA,NA,19
2,"1",0.7048,NA,NA,NA,NA,19
2,"1",0.5758,NA,NA,NA,NA,19
1,"1",0.6935,NA,NA,NA,NA,19
2,"1",1.1029,NA,NA,NA,NA,19
2,"1",0.6262,NA,NA,NA,NA,19
1,"1",0.8938,NA,NA,NA,NA,19
1,"1",1.0059,NA,NA,NA,NA,19
1,"1",0.8865,NA,NA,NA,NA,19
2,"1",0.5253,NA,NA,NA,NA,19
2,"1",0.6711,NA,NA,NA,NA,19
1,"1",0.7051,NA,NA,NA,NA,19
2,"1",0.711,NA,NA,NA,NA,19
2,"1",0.6145,NA,NA,NA,NA,19
2,"1",0.6643,NA,NA,NA,NA,19
1,"1",0.6384,NA,NA,NA,NA,19
1,"1",1.3637,NA,NA,NA,NA,19
1,"1",0.6057,NA,NA,NA,NA,19
2,"1",0.6386,NA,NA,NA,NA,19
1,"1",0.5737,NA,NA,NA,NA,19
2,"1",0.6633,NA,NA,NA,NA,19
1,"1",0.5937,NA,NA,NA,NA,19
2,"1",0.7256,NA,NA,NA,NA,19
2,"1",0.637,NA,NA,NA,NA,19
2,"1",0.803,NA,NA,NA,NA,19
2,"1",0.7403,NA,NA,NA,NA,19
1,"1",1.7641,NA,NA,NA,NA,19
1,"1",0.6626,NA,NA,NA,NA,19
2,"1",0.7437,NA,NA,NA,NA,19
2,"1",0.7429,NA,NA,NA,NA,19
1,"1",0.7642,NA,NA,NA,NA,19
2,"1",0.7927,NA,NA,NA,NA,19
1,"1",0.6554,NA,NA,NA,NA,19
2,"1",0.7251,NA,NA,NA,NA,19
1,"1",0.8469,NA,NA,NA,NA,19
1,"1",0.852,NA,NA,NA,NA,19
1,"1",0.6265,NA,NA,NA,NA,19
1,"1",0.7359,NA,NA,NA,NA,19
2,"1",0.8282,NA,NA,NA,NA,19
1,"1",0.634,NA,NA,NA,NA,19
2,"1",0.7301,NA,NA,NA,NA,19
1,"1",0.6342,NA,NA,NA,NA,19
1,"1",0.636,NA,NA,NA,NA,19
1,"1",0.6078,NA,NA,NA,NA,19
1,"6",0.7238,NA,NA,NA,NA,19
1,"1",0.5239,NA,NA,NA,NA,19
2,"6",3.0349,NA,NA,NA,NA,19
2,"1",0.9937,NA,NA,NA,NA,19
2,"1",0.6014,NA,NA,NA,NA,19
2,"1",0.8704,NA,NA,NA,NA,19
1,"1",0.5472,NA,NA,NA,NA,19
1,"1",0.6299,NA,NA,NA,NA,19
1,"1",0.5702,NA,NA,NA,NA,19
2,"6",0.519,NA,NA,NA,NA,19
1,"1",0.6145,NA,NA,NA,NA,19
1,"1",0.6569,NA,NA,NA,NA,19
1,"1",0.6374,NA,NA,NA,NA,19
2,"1",1.3516,NA,NA,NA,NA,19
2,"1",0.8036,NA,NA,NA,NA,19
2,"1",0.7541,NA,NA,NA,NA,19
2,"1",0.9234,NA,NA,NA,NA,19
1,"1",1.239,NA,NA,NA,NA,19
1,"1",0.7768,NA,NA,NA,NA,19
1,"1",0.6578,NA,NA,NA,NA,19
2,"1",0.6441,NA,NA,NA,NA,19
1,"1",0.5861,NA,NA,NA,NA,19
1,"1",0.871,NA,NA,NA,NA,19
2,"1",0.8677,NA,NA,NA,NA,19
2,"1",0.6819,NA,NA,NA,NA,19
1,"1",0.6089,NA,NA,NA,NA,19
2,"1",0.7808,NA,NA,NA,NA,19
1,"1",0.681,NA,NA,NA,NA,19
1,"1",0.792,NA,NA,NA,NA,19
2,"6",0.6802,NA,NA,NA,NA,19
1,"6",0.7105,NA,NA,NA,NA,19
2,"6",0.9637,NA,NA,NA,NA,19
1,"1",1.3996,NA,NA,NA,NA,19
2,"1",0.6316,NA,NA,NA,NA,19
1,"1",1.067,NA,NA,NA,NA,19
2,"1",0.6547,NA,NA,NA,NA,19
2,"1",0.6637,NA,NA,NA,NA,19
1,"1",0.6997,NA,NA,NA,NA,19
1,"1",1.2271,NA,NA,NA,NA,19
2,"6",0.6861,NA,NA,NA,NA,19
2,"1",0.5984,NA,NA,NA,NA,19
2,"6",0.5855,NA,NA,NA,NA,19
1,"6",0.6601,NA,NA,NA,NA,19
2,"1",0.6357,NA,NA,NA,NA,19
2,"1",0.6124,NA,NA,NA,NA,19
1,"1",0.7069,NA,NA,NA,NA,19
1,"1",0.5913,NA,NA,NA,NA,19
1,"1",0.5637,NA,NA,NA,NA,19
2,"1",0.5434,NA,NA,NA,NA,19
2,"1",0.9045,NA,NA,NA,NA,19
2,"1",0.7796,NA,NA,NA,NA,19
1,"1",0.6196,NA,NA,NA,NA,19
2,"1",0.8649,NA,NA,NA,NA,19
2,"1",0.5933,NA,NA,NA,NA,19
2,"1",0.5438,NA,NA,NA,NA,19
1,"1",0.7518,NA,NA,NA,NA,19
1,"1",0.6727,NA,NA,NA,NA,19
2,"1",0.6511,NA,NA,NA,NA,19
2,"1",0.756,NA,NA,NA,NA,19
1,"1",0.6135,NA,NA,NA,NA,19
1,"1",0.585,NA,NA,NA,NA,19
2,"1",0.6006,NA,NA,NA,NA,19
1,"1",0.7969,NA,NA,NA,NA,19
1,"1",0.6144,NA,NA,NA,NA,19
1,"1",0.6238,NA,NA,NA,NA,19
2,"1",0.6348,NA,NA,NA,NA,19
2,"1",0.6055,NA,NA,NA,NA,19
2,"1",0.6507,NA,NA,NA,NA,19
2,"1",0.5542,NA,NA,NA,NA,19
2,"1",0.6341,NA,NA,NA,NA,19
2,"1",1.6482,NA,NA,NA,NA,19
2,"1",0.536,NA,NA,NA,NA,19
2,"1",1.4977,NA,NA,NA,NA,19
1,"6",0.5864,NA,NA,NA,NA,19
2,"1",0.6381,NA,NA,NA,NA,19
1,"1",0.6288,NA,NA,NA,NA,19
2,"1",0.5097,NA,NA,NA,NA,19
1,"1",0.5338,NA,NA,NA,NA,19
2,"1",0.656,NA,NA,NA,NA,19
2,"1",0.7071,NA,NA,NA,NA,19
2,"1",0.4831,NA,NA,NA,NA,19
1,"6",0.8991,NA,NA,NA,NA,19
2,"1",1.5603,NA,NA,NA,NA,19
1,"1",0.5773,NA,NA,NA,NA,19
1,"6",0.5705,NA,NA,NA,NA,19
2,"1",0.5874,NA,NA,NA,NA,19
1,"1",0.5311,NA,NA,NA,NA,19
2,"1",0.5985,NA,NA,NA,NA,19
2,"1",0.5203,NA,NA,NA,NA,19
1,"1",0.591,NA,NA,NA,NA,19
2,"1",0.7762,NA,NA,NA,NA,19
1,"1",0.666,NA,NA,NA,NA,19
2,"6",1.7949,NA,NA,NA,NA,19
1,"1",0.5084,NA,NA,NA,NA,19
2,"1",0.5685,NA,NA,NA,NA,19
2,"6",0.5083,NA,NA,NA,NA,19
2,"1",0.5208,NA,NA,NA,NA,19
2,"1",0.51,NA,NA,NA,NA,19
1,"6",0.9477,NA,NA,NA,NA,19
1,"1",0.7873,NA,NA,NA,NA,19
1,"1",1.0158,NA,NA,NA,NA,19
2,"1",0.7358,NA,NA,NA,NA,19
2,"1",0.7078,NA,NA,NA,NA,19
2,"1",0.6259,NA,NA,NA,NA,19
2,"1",0.6341,NA,NA,NA,NA,19
2,"1",0.5996,NA,NA,NA,NA,19
1,"1",0.7988,NA,NA,NA,NA,19
1,"1",0.5941,NA,NA,NA,NA,19
2,"1",0.6049,NA,NA,NA,NA,19
2,"1",1.7072,NA,NA,NA,NA,19
2,"1",0.6371,NA,NA,NA,NA,19
1,"1",0.7133,NA,NA,NA,NA,19
2,"1",0.8488,NA,NA,NA,NA,19
2,"1",0.6385,NA,NA,NA,NA,19
1,"1",0.6442,NA,NA,NA,NA,19
2,"6",0.9929,NA,NA,NA,NA,19
1,"1",0.4676,NA,NA,NA,NA,19
1,"1",0.6202,NA,NA,NA,NA,19
2,"1",0.8454,NA,NA,NA,NA,19
2,"6",0.5262,NA,NA,NA,NA,19
1,"1",0.5668,NA,NA,NA,NA,19
1,"6",0.7036,NA,NA,NA,NA,19
2,"1",0.8641,NA,NA,NA,NA,19
2,"6",0.5608,NA,NA,NA,NA,19
1,"6",0.7134,NA,NA,NA,NA,19
2,"1",0.666,NA,NA,NA,NA,19
2,"1",0.6773,NA,NA,NA,NA,19
1,"1",0.682,NA,NA,NA,NA,19
1,"1",1.699,NA,NA,NA,NA,19
2,"6",0.5371,NA,NA,NA,NA,19
1,"6",0.562,NA,NA,NA,NA,19
2,"6",0.5698,NA,NA,NA,NA,19
1,"1",0.7848,NA,NA,NA,NA,19
1,"1",0.5291,NA,NA,NA,NA,19
1,"6",0.5498,NA,NA,NA,NA,19
2,"1",0.5171,NA,NA,NA,NA,19
2,"6",0.5215,NA,NA,NA,NA,19
2,"1",0.5049,NA,NA,NA,NA,19
1,"6",0.6367,NA,NA,NA,NA,19
2,"6",0.653,NA,NA,NA,NA,19
2,"6",0.5524,NA,NA,NA,NA,19
2,"1",0.6887,NA,NA,NA,NA,19
2,"1",0.6086,NA,NA,NA,NA,19
1,"1",0.5127,NA,NA,NA,NA,19
1,"1",0.7573,NA,NA,NA,NA,19
1,"1",0.6593,NA,NA,NA,NA,19
1,"6",0.4795,NA,NA,NA,NA,19
1,"1",0.5735,NA,NA,NA,NA,19
2,"1",0.715,NA,NA,NA,NA,19
1,"1",0.5766,NA,NA,NA,NA,19
2,"6",0.6451,NA,NA,NA,NA,19
1,"1",0.5004,NA,NA,NA,NA,19
2,"1",0.4879,NA,NA,NA,NA,19
1,"1",0.6208,NA,NA,NA,NA,19
1,"1",0.4896,NA,NA,NA,NA,19
2,"1",0.5048,NA,NA,NA,NA,19
1,"1",0.6926,NA,NA,NA,NA,19
1,"1",0.4929,NA,NA,NA,NA,19
2,"1",0.7593,NA,NA,NA,NA,19
2,"6",0.6899,NA,NA,NA,NA,19
1,"1",0.5634,NA,NA,NA,NA,19
1,"1",0.6989,NA,NA,NA,NA,19
1,"1",0.8093,NA,NA,NA,NA,19
1,"1",0.574,NA,NA,NA,NA,19
2,"1",0.606,NA,NA,NA,NA,19
1,"6",0.557,NA,NA,NA,NA,19
1,"1",0.754,NA,NA,NA,NA,19
1,"1",0.5998,NA,NA,NA,NA,19
1,"6",0.4478,NA,NA,NA,NA,19
2,"1",0.5839,NA,NA,NA,NA,19
1,"1",0.5507,NA,NA,NA,NA,19
1,"1",0.6075,NA,NA,NA,NA,19
2,"6",0.7539,NA,NA,NA,NA,19
1,"1",0.6649,NA,NA,NA,NA,19
1,"6",0.5982,NA,NA,NA,NA,19
1,"1",0.6142,NA,NA,NA,NA,19
1,"6",0.6522,NA,NA,NA,NA,19
1,"1",0.6352,NA,NA,NA,NA,19
2,"1",0.7355,NA,NA,NA,NA,19
1,"1",0.5504,NA,NA,NA,NA,19
1,"1",0.5387,NA,NA,NA,NA,19
1,"6",0.4696,NA,NA,NA,NA,19
2,"6",0.9664,NA,NA,NA,NA,19
2,"1",0.7091,NA,NA,NA,NA,19
1,"6",0.4686,NA,NA,NA,NA,19
1,"1",0.8981,NA,NA,NA,NA,19
1,"1",0.5099,NA,NA,NA,NA,19
2,"6",0.6336,NA,NA,NA,NA,19
2,"1",0.6292,NA,NA,NA,NA,19
2,"1",0.612,NA,NA,NA,NA,19
1,"6",0.5719,NA,NA,NA,NA,19
2,"6",0.6211,NA,NA,NA,NA,19
1,"1",0.9005,NA,NA,NA,NA,19
1,"1",0.5732,NA,NA,NA,NA,19
2,"1",0.7212,NA,NA,NA,NA,19
1,"1",0.6546,NA,NA,NA,NA,19
2,"6",0.5253,NA,NA,NA,NA,19
2,"1",0.695,NA,NA,NA,NA,19
1,"1",0.869,NA,NA,NA,NA,19
2,"6",0.602,NA,NA,NA,NA,19
2,"6",0.6628,NA,NA,NA,NA,19
1,"1",0.6835,NA,NA,NA,NA,19
2,"1",1.223,NA,NA,NA,NA,19
1,"1",1.9696,NA,NA,NA,NA,19
1,"1",0.6614,NA,NA,NA,NA,19
2,"1",0.6034,NA,NA,NA,NA,19
1,"1",0.6155,NA,NA,NA,NA,19
2,"1",0.5681,NA,NA,NA,NA,19
1,"1",0.9483,NA,NA,NA,NA,19
2,"1",0.5443,NA,NA,NA,NA,19
2,"1",0.4992,NA,NA,NA,NA,19
1,"1",0.5417,NA,NA,NA,NA,19
1,"1",0.7868,NA,NA,NA,NA,19
2,"1",0.8028,NA,NA,NA,NA,19
2,"1",2.6268,NA,NA,NA,NA,19
1,"1",0.7076,NA,NA,NA,NA,19
2,"1",1.4244,NA,NA,NA,NA,19
1,"1",0.8168,NA,NA,NA,NA,19
1,"1",0.5594,NA,NA,NA,NA,19
1,"6",0.6043,NA,NA,NA,NA,19
1,"1",0.6092,NA,NA,NA,NA,19
2,"6",1.1683,NA,NA,NA,NA,19
2,"6",1.0833,NA,NA,NA,NA,19
1,"1",0.7053,NA,NA,NA,NA,19
1,"1",0.4896,NA,NA,NA,NA,19
1,"1",0.6543,NA,NA,NA,NA,19
2,"1",0.5103,NA,NA,NA,NA,19
1,"1",0.6111,NA,NA,NA,NA,19
2,"1",0.5779,NA,NA,NA,NA,19
2,"1",0.5699,NA,NA,NA,NA,19
2,"6",0.569,NA,NA,NA,NA,19
2,"1",0.6252,NA,NA,NA,NA,19
2,"1",0.6197,NA,NA,NA,NA,19
1,"1",0.6296,NA,NA,NA,NA,19
2,"1",0.5814,NA,NA,NA,NA,19
2,"1",0.614,NA,NA,NA,NA,19
2,"6",1.4125,NA,NA,NA,NA,19
1,"1",0.6254,NA,NA,NA,NA,19
2,"1",0.7082,NA,NA,NA,NA,19
