"","word","type","condition","recog_rating","recog_RT","target_angle","response_angle","response_error","response_RT","participant"
"20156","SKI"," STIM"," HIGH",6,0.6684," -0.8573"," -0.8480"," -0.0092"," 1.0174","p18"
"20157","ROAD"," FOIL"," HIGH",1,1.4603," NA"," NA"," NA"," NA","p18"
"20158","BERTH"," FOIL"," LOW",1,0.9215," NA"," NA"," NA"," NA","p18"
"20159","IS"," STIM"," LOW",6,0.7463," 1.7410"," 1.7385"," 0.0025"," 1.9181","p18"
"20160","LODE"," STIM"," LOW",6,1.1376," 1.5964"," 1.4134"," 0.1830"," 1.3010","p18"
"20161","KINDLE"," STIM"," LOW",6,5.5027," 1.2794"," 2.9636"," -1.6842"," 1.0508","p19"
"20162","IN"," STIM"," LOW",6,2.1761," -1.2939"," 0.6854"," -1.9793"," 1.3010","p19"
"20163","AIM"," STIM"," LOW",6,1.141," -0.2254"," 2.2629"," -2.4883"," 0.9841","p19"
"20164","CANAL"," FOIL"," HIGH",1,1.7609," NA"," NA"," NA"," NA","p19"
"20165","MAGIC"," STIM"," LOW",6,1.3949," 1.4842"," 0.6788"," 0.8054"," 2.6687","p19"
"20166","PEEP"," STIM"," LOW",6,0.8709," -2.0802"," 0.6414"," -2.7217"," 1.9515","p19"
"20167","SCENE"," STIM"," LOW",6,0.7965," 0.2326"," -2.9663"," -3.0843"," 1.0842","p19"
"20168","KINE"," FOIL"," LOW",1,2.5667," NA"," NA"," NA"," NA","p19"
"20169","DREARY"," FOIL"," LOW",1,1.1677," NA"," NA"," NA"," NA","p19"
"20170","INHALE"," FOIL"," LOW",1,1.0621," NA"," NA"," NA"," NA","p19"
"20171","NAVEL"," FOIL"," HIGH",1,0.7013," NA"," NA"," NA"," NA","p19"
"20172","THROE"," STIM"," LOW",6,1.2086," 2.2342"," -1.2278"," -2.8212"," 1.0675","p19"
"20173","BUCKET"," FOIL"," HIGH",1,0.8798," NA"," NA"," NA"," NA","p19"
"20174","SISTER"," STIM"," HIGH",6,1.0193," 0.2966"," 2.1316"," -1.8350"," 1.1842","p19"
"20175","ORCHID"," FOIL"," HIGH",1,0.7455," NA"," NA"," NA"," NA","p19"
"20176","HOOD"," FOIL"," HIGH",1,0.7054," NA"," NA"," NA"," NA","p19"
"20177","ATE"," FOIL"," LOW",1,0.8026," NA"," NA"," NA"," NA","p19"
"20178","RAP"," STIM"," LOW",6,1.0284," 2.5555"," -0.5781"," 3.1336"," 1.0008","p19"
"20179","UPON"," FOIL"," LOW",1,0.692," NA"," NA"," NA"," NA","p19"
"20180","WALRUS"," STIM"," HIGH",6,1.097," 2.9264"," 0.4543"," 2.4721"," 0.9174","p19"
"20181","FEET"," FOIL"," HIGH",4,5.8157," NA"," NA"," NA"," NA","p19"
"20182","DEPUTY"," FOIL"," LOW",1,1.2996," NA"," NA"," NA"," NA","p19"
"20183","NEST"," STIM"," HIGH",6,1.2149," 0.6783"," -2.2815"," 2.9598"," 2.1516","p19"
"20184","ROGUE"," FOIL"," LOW",1,1.088," NA"," NA"," NA"," NA","p19"
"20185","ALIAS"," STIM"," LOW",6,1.2688," 0.6252"," 0.1353"," 0.4899"," 0.5838","p19"
"20186","SCHOOL"," FOIL"," HIGH",1,0.7183," NA"," NA"," NA"," NA","p19"
"20187","REPEAT"," STIM"," LOW",6,1.2463," 2.9677"," -2.8294"," -0.4861"," 0.3836","p19"
"20188","PIMPLE"," FOIL"," HIGH",1,0.8266," NA"," NA"," NA"," NA","p19"
"20189","THORN"," FOIL"," HIGH",6,2.3191," NA"," NA"," NA"," NA","p19"
"20190","RECALL"," FOIL"," LOW",1,0.9613," NA"," NA"," NA"," NA","p19"
"20191","HEAVEN"," FOIL"," LOW",1,0.6231," NA"," NA"," NA"," NA","p19"
"20192","QUICK"," STIM"," LOW",6,0.706," 1.0830"," 1.0089"," 0.0741"," 1.0508","p19"
"20193","CURB"," STIM"," HIGH",6,0.7412," -1.9143"," 1.2784"," 3.0905"," 1.2009","p19"
"20194","RABBI"," STIM"," HIGH",6,0.5298," -0.4449"," -1.8158"," 1.3708"," 2.1016","p19"
"20195","FRAUD"," FOIL"," LOW",1,2.3907," NA"," NA"," NA"," NA","p19"
"20196","STORK"," STIM"," HIGH",6,0.6043," 1.1819"," 2.0714"," -0.8895"," 2.5686","p19"
"20197","THROW"," FOIL"," LOW",6,0.6921," NA"," NA"," NA"," NA","p19"
"20198","BURY"," STIM"," LOW",6,0.7206," 1.4930"," 2.9309"," -1.4378"," 0.6005","p19"
"20199","BREAST"," STIM"," HIGH",6,0.6204," 1.8962"," 0.9965"," 0.8997"," 0.6672","p19"
"20200","CAUCUS"," STIM"," LOW",6,0.7378," -2.1507"," 1.2408"," 2.8917"," 1.5512","p19"
"20201","WOMAN"," FOIL"," HIGH",1,1.1271," NA"," NA"," NA"," NA","p19"
"20202","ACCORD"," STIM"," LOW",6,0.591," -0.7967"," 3.1010"," 2.3855"," 0.6005","p19"
"20203","NOUN"," STIM"," LOW",6,0.6402," 2.2681"," 1.3601"," 0.9081"," 0.7839","p19"
"20204","JAIL"," FOIL"," HIGH",1,1.0752," NA"," NA"," NA"," NA","p19"
"20205","BAD"," STIM"," LOW",1,0.6299," 1.3954"," -2.6483"," -2.2395"," 1.1842","p19"
"20206","JIBE"," STIM"," LOW",6,0.514," 2.5107"," 2.3307"," 0.1799"," 0.6171","p19"
"20207","WIFE"," FOIL"," HIGH",1,0.6276," NA"," NA"," NA"," NA","p19"
"20208","MIND"," STIM"," LOW",6,0.5833," 0.9550"," -0.0673"," 1.0223"," 0.5671","p19"
"20209","BRIBE"," FOIL"," LOW",1,0.7269," NA"," NA"," NA"," NA","p19"
"20210","INN"," STIM"," HIGH",6,0.5998," 3.1379"," 3.1260"," 0.0119"," 0.5171","p19"
"20211","ANT"," FOIL"," HIGH",6,1.6562," NA"," NA"," NA"," NA","p19"
"20212","VIGIL"," FOIL"," LOW",1,0.6645," NA"," NA"," NA"," NA","p19"
"20213","MOUTH"," FOIL"," HIGH",1,0.767," NA"," NA"," NA"," NA","p19"
"20214","CAGE"," STIM"," HIGH",6,0.6244," 0.1392"," 1.0887"," -0.9495"," 0.4170","p19"
"20215","TEEM"," STIM"," LOW",6,0.631," -0.9331"," -1.2018"," 0.2687"," 0.8006","p19"
"20216","SHELL"," STIM"," HIGH",1,0.7886," -3.0323"," 1.8505"," 1.4004"," 0.8673","p19"
"20217","UNIT"," FOIL"," LOW",1,0.7908," NA"," NA"," NA"," NA","p19"
"20218","RETAIN"," STIM"," LOW",6,0.5584," -0.5634"," -0.6352"," 0.0719"," 0.5171","p19"
"20219","BREAD"," FOIL"," HIGH",1,0.7284," NA"," NA"," NA"," NA","p19"
"20220","BEING"," FOIL"," LOW",1,0.8093," NA"," NA"," NA"," NA","p19"
"20221","CAKE"," FOIL"," HIGH",1,1.4018," NA"," NA"," NA"," NA","p19"
"20222","GROCER"," STIM"," HIGH",6,1.1712," 1.4985"," -2.7154"," -2.0693"," 4.9538","p19"
"20223","CREAM"," STIM"," HIGH",6,0.7328," 2.1662"," -2.7937"," -1.3233"," 2.5853","p19"
"20224","MOHUR"," STIM"," LOW",6,0.6007," -1.5668"," -1.1536"," -0.4132"," 0.8006","p19"
"20225","UNIQUE"," FOIL"," LOW",1,0.8302," NA"," NA"," NA"," NA","p19"
"20226","LOGOS"," FOIL"," LOW",1,0.709," NA"," NA"," NA"," NA","p19"
"20227","SOUP"," FOIL"," HIGH",1,0.5777," NA"," NA"," NA"," NA","p19"
"20228","BOAT"," STIM"," HIGH",6,0.6472," 2.6696"," 2.2688"," 0.4008"," 1.8347","p19"
"20229","SOME"," FOIL"," LOW",1,0.84," NA"," NA"," NA"," NA","p19"
"20230","KNIGHT"," FOIL"," HIGH",1,0.6125," NA"," NA"," NA"," NA","p19"
"20231","GRAVY"," STIM"," HIGH",6,0.5282," -1.9958"," -1.7479"," -0.2479"," 1.1509","p19"
"20232","DIVING"," STIM"," HIGH",6,1.1766," -2.8080"," -2.9705"," 0.1625"," 1.0174","p19"
"20233","JAR"," STIM"," HIGH",6,0.6258," -1.7974"," -1.6797"," -0.1176"," 3.7695","p19"
"20234","BEAVER"," FOIL"," HIGH",1,0.7373," NA"," NA"," NA"," NA","p19"
"20235","RESULT"," STIM"," LOW",1,0.8098," 2.6541"," 2.4257"," 0.2285"," 0.5171","p19"
"20236","BOLT"," FOIL"," HIGH",6,0.7132," NA"," NA"," NA"," NA","p19"
"20237","FERRY"," FOIL"," HIGH",1,0.6385," NA"," NA"," NA"," NA","p19"
"20238","GENTRY"," STIM"," LOW",6,0.6344," 2.5888"," 1.6388"," 0.9501"," 0.6505","p19"
"20239","SEE"," FOIL"," LOW",1,0.6925," NA"," NA"," NA"," NA","p19"
"20240","SUEDE"," STIM"," HIGH",6,0.6731," 3.0736"," 3.1004"," -0.0268"," 0.6839","p19"
"20241","MARBLE"," FOIL"," HIGH",1,1.1779," NA"," NA"," NA"," NA","p19"
"20242","CRYPT"," FOIL"," HIGH",1,0.7301," NA"," NA"," NA"," NA","p19"
"20243","JANGLE"," STIM"," LOW",6,0.6045," 1.0708"," 1.0587"," 0.0121"," 0.4337","p19"
"20244","SHIELD"," STIM"," HIGH",6,0.739," 0.2791"," -2.8134"," 3.0924"," 0.5504","p19"
"20245","KNOW"," FOIL"," LOW",1,0.8277," NA"," NA"," NA"," NA","p19"
"20246","PLANK"," STIM"," HIGH",6,0.5233," 0.0919"," -0.0051"," 0.0970"," 0.7839","p19"
"20247","VACANT"," STIM"," LOW",6,0.5432," 1.0168"," -1.6920"," 2.7088"," 5.2373","p19"
"20248","TRANCE"," FOIL"," LOW",1,0.7612," NA"," NA"," NA"," NA","p19"
"20249","CORD"," STIM"," HIGH",6,0.6728," -0.9597"," 1.4619"," -2.4215"," 5.1206","p19"
"20250","PRIME"," FOIL"," LOW",1,1.5846," NA"," NA"," NA"," NA","p19"
"20251","SURE"," FOIL"," LOW",1,1.8302," NA"," NA"," NA"," NA","p19"
"20252","WISDOM"," STIM"," LOW",6,0.599," -0.1788"," 1.7815"," -1.9603"," 1.2510","p19"
"20253","ARROW"," STIM"," HIGH",6,1.0122," -2.2119"," 1.3246"," 2.7466"," 0.7673","p19"
"20254","POLITE"," STIM"," LOW",6,0.632," -1.9772"," -2.2536"," 0.2764"," 0.6505","p19"
"20255","SOAR"," STIM"," LOW",6,0.5898," 1.8965"," 2.3200"," -0.4235"," 0.5171","p19"
"20256","DAISY"," FOIL"," HIGH",1,0.6777," NA"," NA"," NA"," NA","p19"
"20257","WHIP"," STIM"," HIGH",6,0.5634," 3.0137"," 2.9167"," 0.0969"," 1.0174","p19"
"20258","BRIDGE"," FOIL"," HIGH",1,1.0265," NA"," NA"," NA"," NA","p19"
"20259","FROM"," FOIL"," LOW",1,0.6672," NA"," NA"," NA"," NA","p19"
"20260","PEPPER"," FOIL"," HIGH",1,0.672," NA"," NA"," NA"," NA","p19"
"20261","BOLE"," FOIL"," LOW",1,0.9744," NA"," NA"," NA"," NA","p19"
"20262","SOP"," FOIL"," LOW",1,0.7802," NA"," NA"," NA"," NA","p19"
"20263","WINDOW"," FOIL"," HIGH",1,0.6762," NA"," NA"," NA"," NA","p19"
"20264","ROUTE"," FOIL"," LOW",1,1.5368," NA"," NA"," NA"," NA","p19"
"20265","RODE"," STIM"," LOW",6,0.6137," 1.0854"," 2.0435"," -0.9581"," 0.4837","p19"
"20266","DRESS"," FOIL"," HIGH",1,0.6673," NA"," NA"," NA"," NA","p19"
"20267","SALT"," FOIL"," HIGH",1,0.6321," NA"," NA"," NA"," NA","p19"
"20268","BY"," STIM"," LOW",6,0.6," 2.3050"," 2.1874"," 0.1176"," 0.5004","p19"
"20269","DRUM"," FOIL"," HIGH",1,0.6984," NA"," NA"," NA"," NA","p19"
"20270","HAWK"," STIM"," HIGH",6,0.5597," -2.4528"," 1.1299"," 2.7006"," 0.4170","p19"
"20271","CAT"," FOIL"," HIGH",1,0.7196," NA"," NA"," NA"," NA","p19"
"20272","NAIL"," STIM"," HIGH",6,0.748," 2.8514"," -3.1317"," -0.3001"," 0.5004","p19"
"20273","FANG"," FOIL"," HIGH",1,0.7752," NA"," NA"," NA"," NA","p19"
"20274","HEN"," STIM"," HIGH",6,0.589," 0.4911"," -0.1875"," 0.6786"," 0.5671","p19"
"20275","MEAL"," STIM"," HIGH",6,0.64," -2.4135"," -2.4228"," 0.0092"," 0.4170","p19"
"20276","BOSS"," STIM"," HIGH",6,0.6546," -1.7051"," -1.7192"," 0.0141"," 0.7839","p19"
"20277","COCK"," STIM"," HIGH",6,0.594," 0.0813"," -0.1974"," 0.2787"," 0.3836","p19"
"20278","ROD"," FOIL"," HIGH",1,1.8779," NA"," NA"," NA"," NA","p19"
"20279","RETARD"," STIM"," LOW",6,0.5659," 0.3220"," 0.2698"," 0.0521"," 0.7339","p19"
"20280","INNATE"," STIM"," LOW",6,0.7148," -1.4702"," 1.3816"," -2.8518"," 0.6839","p19"
"20281","WEED"," STIM"," HIGH",1,1.5508," 1.5132"," 2.4223"," -0.9090"," 0.4337","p19"
"20282","LIKEN"," FOIL"," LOW",1,0.722," NA"," NA"," NA"," NA","p19"
"20283","BORE"," STIM"," LOW",6,0.5815," 3.1046"," 0.0000"," 3.1046"," 0.5004","p19"
"20284","SEEK"," FOIL"," LOW",1,0.7918," NA"," NA"," NA"," NA","p19"
"20285","DIME"," STIM"," HIGH",6,0.6618," 0.9894"," 3.1416"," -2.1522"," 0.2669","p19"
"20286","VOTE"," STIM"," LOW",6,0.6052," 2.5037"," -2.0829"," -1.6966"," 0.5004","p19"
"20287","ASTER"," FOIL"," LOW",1,0.5174," NA"," NA"," NA"," NA","p19"
"20288","DRAW"," FOIL"," LOW",1,0.5936," NA"," NA"," NA"," NA","p19"
"20289","MORBID"," STIM"," LOW",6,0.475," 0.1751"," -1.6011"," 1.7762"," 0.4003","p19"
"20290","REGRET"," STIM"," LOW",6,0.5867," -0.5094"," -1.4040"," 0.8946"," 0.5671","p19"
"20291","HAUL"," STIM"," LOW",6,0.7195," -2.8462"," 2.0253"," 1.4117"," 0.5337","p19"
"20292","CLOUD"," FOIL"," HIGH",1,0.6845," NA"," NA"," NA"," NA","p19"
"20293","GRIEF"," FOIL"," LOW",1,0.799," NA"," NA"," NA"," NA","p19"
"20294","REAL"," FOIL"," LOW",1,0.6221," NA"," NA"," NA"," NA","p19"
"20295","CLOVER"," FOIL"," HIGH",1,0.7489," NA"," NA"," NA"," NA","p19"
"20296","BRICK"," FOIL"," HIGH",1,1.0074," NA"," NA"," NA"," NA","p19"
"20297","PURL"," STIM"," LOW",6,0.6266," 2.5602"," 1.2853"," 1.2749"," 0.6005","p19"
"20298","PEEL"," FOIL"," LOW",6,0.8314," NA"," NA"," NA"," NA","p19"
"20299","THEME"," STIM"," LOW",6,0.5432," -0.7125"," -1.6977"," 0.9852"," 0.3669","p19"
"20300","LION"," STIM"," HIGH",6,0.6022," 0.5011"," -0.2437"," 0.7448"," 0.6672","p19"
"20301","GOWN"," STIM"," HIGH",6,1.0766," 1.1359"," -0.2014"," 1.3373"," 0.5171","p19"
"20302","ORANGE"," STIM"," HIGH",1,0.7248," -2.8876"," 0.3936"," 3.0020"," 0.4337","p19"
"20303","MULE"," STIM"," HIGH",6,0.5074," 2.5958"," -2.9960"," -0.6913"," 0.6505","p19"
"20304","SUPPER"," FOIL"," HIGH",1,0.578," NA"," NA"," NA"," NA","p19"
"20305","SKUNK"," STIM"," HIGH",6,0.5599," -1.3390"," 1.9644"," 2.9798"," 0.4670","p19"
"20306","LIZARD"," STIM"," HIGH",6,0.5339," 1.8588"," -1.8420"," -2.5824"," 0.5337","p19"
"20307","RESCUE"," STIM"," LOW",6,0.573," 1.5457"," -2.6273"," -2.1101"," 0.8340","p19"
"20308","BOOT"," STIM"," HIGH",6,0.5815," -0.8541"," 1.7631"," -2.6172"," 0.6338","p19"
"20309","DECAY"," FOIL"," LOW",1,0.5927," NA"," NA"," NA"," NA","p19"
"20310","FLUTE"," FOIL"," HIGH",1,0.5447," NA"," NA"," NA"," NA","p19"
"20311","GAIT"," FOIL"," LOW",1,0.646," NA"," NA"," NA"," NA","p19"
"20312","CHOOSE"," FOIL"," LOW",1,0.6435," NA"," NA"," NA"," NA","p19"
"20313","THEM"," FOIL"," LOW",1,0.6343," NA"," NA"," NA"," NA","p19"
"20314","GEESE"," FOIL"," HIGH",1,0.6173," NA"," NA"," NA"," NA","p19"
"20315","LINKS"," STIM"," LOW",6,0.6466," 0.6662"," -1.6307"," 2.2969"," 0.3836","p19"
"20316","MUST"," STIM"," LOW",6,0.5431," -2.6812"," 2.8280"," 0.7740"," 0.4837","p19"
"20317","ONION"," FOIL"," HIGH",1,0.772," NA"," NA"," NA"," NA","p19"
"20318","MILK"," FOIL"," HIGH",1,0.7283," NA"," NA"," NA"," NA","p19"
"20319","BOWL"," STIM"," HIGH",6,0.5021," 2.9545"," 1.9948"," 0.9597"," 0.5504","p19"
"20320","ROAD"," FOIL"," HIGH",1,0.9086," NA"," NA"," NA"," NA","p19"
"20321","KNEE"," FOIL"," HIGH",1,1.3604," NA"," NA"," NA"," NA","p19"
"20322","MALE"," FOIL"," HIGH",1,0.9249," NA"," NA"," NA"," NA","p19"
"20323","FOOT"," STIM"," HIGH",6,0.5115," -1.2290"," -1.1275"," -0.1015"," 0.4670","p19"
"20324","TAPE"," STIM"," HIGH",6,0.4999," 2.3024"," 2.0931"," 0.2093"," 0.5671","p19"
"20325","BELLY"," STIM"," HIGH",6,0.6529," -0.2381"," 1.1282"," -1.3663"," 0.4670","p19"
"20326","FOOL"," FOIL"," LOW",6,0.881," NA"," NA"," NA"," NA","p19"
"20327","DOWRY"," FOIL"," LOW",1,0.6509," NA"," NA"," NA"," NA","p19"
"20328","TABLE"," STIM"," HIGH",1,0.6197," -1.9221"," -2.9258"," 1.0036"," 0.4003","p19"
"20329","TOY"," FOIL"," HIGH",1,0.6116," NA"," NA"," NA"," NA","p19"
"20330","BRED"," STIM"," LOW",6,0.7154," -2.8412"," -1.9267"," -0.9145"," 0.3169","p19"
"20331","BOOK"," STIM"," HIGH",6,0.6466," 0.4448"," 0.8288"," -0.3840"," 0.3836","p19"
"20332","STAND"," FOIL"," LOW",1,0.5895," NA"," NA"," NA"," NA","p19"
"20333","PEN"," FOIL"," HIGH",6,0.5387," NA"," NA"," NA"," NA","p19"
"20334","WOUND"," FOIL"," HIGH",1,0.9596," NA"," NA"," NA"," NA","p19"
"20335","ELM"," STIM"," HIGH",6,0.5533," -0.8809"," -0.9728"," 0.0919"," 0.5504","p19"
"20336","GRASS"," STIM"," HIGH",6,0.532," 1.6899"," -0.2035"," 1.8934"," 0.4503","p19"
"20337","PERSON"," FOIL"," HIGH",1,0.7498," NA"," NA"," NA"," NA","p19"
"20338","PEP"," STIM"," LOW",6,0.5138," -0.5933"," -1.1791"," 0.5858"," 0.4837","p19"
"20339","PIN"," STIM"," HIGH",6,0.5542," 1.1166"," 1.5813"," -0.4647"," 0.3336","p19"
"20340","HALT"," FOIL"," LOW",1,0.615," NA"," NA"," NA"," NA","p19"
"20341","SPOON"," STIM"," HIGH",6,1.5813," -1.5603"," -1.0095"," -0.5508"," 0.3836","p19"
"20342","RAT"," FOIL"," HIGH",1,1.333," NA"," NA"," NA"," NA","p19"
"20343","MINNOW"," FOIL"," HIGH",1,0.6661," NA"," NA"," NA"," NA","p19"
"20344","SUDS"," STIM"," HIGH",6,0.5346," -2.5550"," -0.2544"," -2.3006"," 0.3836","p19"
"20345","KILL"," STIM"," LOW",6,0.5873," 0.9464"," 0.9409"," 0.0056"," 0.4837","p19"
"20346","SEA"," FOIL"," HIGH",1,0.7673," NA"," NA"," NA"," NA","p19"
"20347","AWEIGH"," FOIL"," LOW",1,0.7859," NA"," NA"," NA"," NA","p19"
"20348","VULGAR"," STIM"," LOW",6,0.5975," -2.7777"," -2.9352"," 0.1575"," 0.5671","p19"
"20349","JEEP"," STIM"," HIGH",6,0.5808," -1.8768"," 0.9529"," -2.8297"," 0.3836","p19"
"20350","MAP"," FOIL"," HIGH",6,0.5974," NA"," NA"," NA"," NA","p19"
"20351","CHALK"," STIM"," HIGH",6,0.5314," -2.1766"," -3.0179"," 0.8412"," 0.6505","p19"
"20352","CROWN"," FOIL"," HIGH",6,0.7064," NA"," NA"," NA"," NA","p19"
"20353","PIPE"," STIM"," HIGH",6,0.5073," 0.7439"," 1.9958"," -1.2519"," 0.4003","p19"
"20354","PRAISE"," STIM"," LOW",6,0.6586," -2.5560"," -2.8840"," 0.3280"," 0.5671","p19"
"20355","CANNON"," FOIL"," HIGH",1,0.6118," NA"," NA"," NA"," NA","p19"
"20356","MOSS"," STIM"," HIGH",6,0.5494," 2.6060"," 0.2599"," 2.3461"," 0.3836","p19"
"20357","SCORN"," FOIL"," LOW",1,0.5767," NA"," NA"," NA"," NA","p19"
"20358","JUST"," FOIL"," LOW",1,1.4821," NA"," NA"," NA"," NA","p19"
"20359","ASHEN"," FOIL"," LOW",1,0.5661," NA"," NA"," NA"," NA","p19"
"20360","SHE"," STIM"," LOW",3,1.7753," -0.8235"," 0.0400"," -0.8635"," 0.2002","p19"
"20361","LUNGE"," STIM"," LOW",6,1.1377," 0.3019"," 0.0713"," 0.2306"," 0.7839","p19"
"20362","TENSE"," FOIL"," LOW",6,0.8265," NA"," NA"," NA"," NA","p19"
"20363","SOCK"," FOIL"," HIGH",1,0.9411," NA"," NA"," NA"," NA","p19"
"20364","GENIUS"," FOIL"," LOW",1,0.5973," NA"," NA"," NA"," NA","p19"
"20365","PUP"," FOIL"," HIGH",1,0.7008," NA"," NA"," NA"," NA","p19"
"20366","SWARD"," STIM"," LOW",6,0.5233," 3.1077"," 2.6687"," 0.4391"," 0.6005","p19"
"20367","RECORD"," FOIL"," HIGH",1,0.8857," NA"," NA"," NA"," NA","p19"
"20368","COAST"," STIM"," HIGH",6,0.6261," 1.5894"," -2.6593"," -2.0345"," 0.5337","p19"
"20369","FORE"," STIM"," LOW",6,0.6501," -2.6487"," 0.6262"," 3.0084"," 0.3336","p19"
"20370","UMPIRE"," STIM"," HIGH",6,0.5425," 1.7122"," 1.2803"," 0.4319"," 0.8006","p19"
"20371","ISSUE"," FOIL"," LOW",1,0.7243," NA"," NA"," NA"," NA","p19"
"20372","FROST"," FOIL"," HIGH",1,0.7019," NA"," NA"," NA"," NA","p19"
"20373","PLUM"," FOIL"," HIGH",1,0.6982," NA"," NA"," NA"," NA","p19"
"20374","CYLIX"," FOIL"," LOW",1,0.5568," NA"," NA"," NA"," NA","p19"
"20375","WHAT"," STIM"," LOW",6,0.535," 0.8571"," 1.2556"," -0.3985"," 0.6005","p19"
"20376","THAN"," FOIL"," LOW",6,0.5236," NA"," NA"," NA"," NA","p19"
"20377","LAKE"," STIM"," HIGH",6,0.6427," -1.6608"," -1.4624"," -0.1983"," 0.5838","p19"
"20378","FAIR"," STIM"," LOW",1,0.5873," -2.5116"," -0.5581"," -1.9535"," 0.3503","p19"
"20379","TREAT"," STIM"," LOW",1,0.7975," -1.4014"," -0.3709"," -1.0305"," 0.5671","p19"
"20380","TOWER"," STIM"," HIGH",6,0.5396," -1.6315"," -1.4675"," -0.1640"," 0.9507","p19"
"20381","JERID"," STIM"," LOW",1,1.2018," -2.3613"," 3.1416"," 0.7803"," 0.1668","p19"
"20382","STOP"," FOIL"," LOW",1,0.8551," NA"," NA"," NA"," NA","p19"
"20383","VERB"," STIM"," LOW",6,0.5038," -2.9143"," 2.1398"," 1.2292"," 0.3503","p19"
"20384","QUILT"," STIM"," HIGH",6,0.5804," -1.8919"," -1.6323"," -0.2596"," 0.6005","p19"
"20385","GUN"," FOIL"," HIGH",1,0.6929," NA"," NA"," NA"," NA","p19"
"20386","WORK"," STIM"," LOW",6,0.8392," -3.1132"," 0.0205"," -3.1337"," 2.1183","p19"
"20387","LONE"," FOIL"," LOW",1,0.9591," NA"," NA"," NA"," NA","p19"
"20388","SATIRE"," FOIL"," LOW",2,1.4062," NA"," NA"," NA"," NA","p19"
"20389","CAME"," STIM"," LOW",6,1.4732," -2.7310"," -0.0627"," -2.6683"," 0.2835","p19"
"20390","LAWN"," STIM"," HIGH",6,1.0271," -0.8556"," -1.4389"," 0.5834"," 0.4503","p19"
"20391","BELIEF"," FOIL"," LOW",1,0.7563," NA"," NA"," NA"," NA","p19"
"20392","CITE"," STIM"," LOW",2,1.7878," -2.4339"," 2.7937"," 1.0556"," 0.5671","p19"
"20393","MAIDEN"," FOIL"," HIGH",1,1.4344," NA"," NA"," NA"," NA","p19"
"20394","FROG"," FOIL"," HIGH",1,1.0964," NA"," NA"," NA"," NA","p19"
"20395","EASY"," STIM"," LOW",6,0.9823," -1.2281"," -1.8662"," 0.6382"," 0.4337","p19"
"20396","RING"," FOIL"," HIGH",4,1.5243," NA"," NA"," NA"," NA","p19"
"20397","WAIVE"," FOIL"," LOW",1,1.3226," NA"," NA"," NA"," NA","p19"
"20398","TRAY"," STIM"," HIGH",6,1.0374," 1.5080"," -0.4231"," 1.9311"," 0.1334","p19"
"20399","PUBLIC"," FOIL"," LOW",6,1.1427," NA"," NA"," NA"," NA","p19"
"20400","MUSSEL"," STIM"," HIGH",6,0.884," 1.9363"," 1.8876"," 0.0487"," 0.4837","p19"
"20401","GIVE"," FOIL"," LOW",1,0.9193," NA"," NA"," NA"," NA","p19"
"20402","BID"," STIM"," LOW",6,0.5457," 2.2005"," 1.4902"," 0.7104"," 0.2168","p19"
"20403","LOAN"," FOIL"," LOW",1,0.6866," NA"," NA"," NA"," NA","p19"
"20404","CASH"," FOIL"," HIGH",1,0.5885," NA"," NA"," NA"," NA","p19"
"20405","COIN"," FOIL"," HIGH",1,0.5811," NA"," NA"," NA"," NA","p19"
"20406","THUMB"," STIM"," HIGH",1,0.9023," 2.0442"," -2.3114"," -1.9276"," 0.1168","p19"
"20407","BELL"," STIM"," HIGH",6,0.488," -1.0168"," 0.4802"," -1.4970"," 0.2168","p19"
"20408","SCOWL"," FOIL"," LOW",6,0.5212," NA"," NA"," NA"," NA","p19"
"20409","MORAL"," STIM"," LOW",6,0.6575," 1.8098"," 3.1416"," -1.3318"," 0.1168","p19"
"20410","TICKET"," FOIL"," HIGH",1,0.7041," NA"," NA"," NA"," NA","p19"
"20411","KILT"," STIM"," HIGH",6,0.6184," 1.2182"," 2.1201"," -0.9019"," 0.3503","p19"
"20412","OIL"," STIM"," HIGH",1,0.779," -1.3617"," -0.6628"," -0.6989"," 0.3503","p19"
"20413","EDICT"," STIM"," LOW",6,0.6255," -1.9560"," -0.5691"," -1.3868"," 0.0834","p19"
"20414","ZONE"," FOIL"," LOW",1,0.5453," NA"," NA"," NA"," NA","p19"
"20415","KEPT"," FOIL"," LOW",6,0.647," NA"," NA"," NA"," NA","p19"
"20416","INDIAN"," FOIL"," HIGH",1,0.6024," NA"," NA"," NA"," NA","p19"
"20417","HELMET"," STIM"," HIGH",6,0.5872," 1.0067"," 2.0714"," -1.0647"," 0.2002","p19"
"20418","CATTLE"," STIM"," HIGH",6,0.6438," -0.6948"," -2.8182"," 2.1234"," 0.2168","p19"
"20419","LIMN"," STIM"," LOW",6,0.7974," -0.8957"," 2.8909"," 2.4965"," 0.1501","p19"
"20420","DOWN"," FOIL"," LOW",6,0.7309," NA"," NA"," NA"," NA","p19"
"20421","PEER"," FOIL"," LOW",6,1.6004," NA"," NA"," NA"," NA","p19"
"20422","WALL"," FOIL"," HIGH",1,0.8465," NA"," NA"," NA"," NA","p19"
"20423","YUCCA"," FOIL"," LOW",1,0.7017," NA"," NA"," NA"," NA","p19"
"20424","UPSET"," STIM"," LOW",6,1.0941," 1.7693"," 3.0914"," -1.3221"," 0.1334","p19"
