"","word","type","condition","recog_rating","recog_RT","target_angle","response_angle","response_error","response_RT","participant"
"12120","PORCH"," STIM"," HIGH",6,0.7899," -1.1642"," -2.1341"," 0.9699"," 0.3336","11"
"12121","HILL"," STIM"," HIGH",6,1.1488," 1.7075"," 1.6680"," 0.0395"," 0.4170","11"
"12122","CORK"," FOIL"," HIGH",1,0.6316," NA"," NA"," NA"," NA","11"
"12123","MISERY"," FOIL"," LOW",1,0.5665," NA"," NA"," NA"," NA","11"
"12124","CROW"," FOIL"," HIGH",1,0.6897," NA"," NA"," NA"," NA","11"
"12125","DUMMY"," STIM"," HIGH",6,0.6425," 1.4099"," 1.5211"," -0.1112"," 0.4170","11"
"12126","WORK"," STIM"," LOW",6,0.5311," -0.5270"," 1.9068"," -2.4338"," 0.5671","11"
"12127","INFANT"," FOIL"," HIGH",1,0.5805," NA"," NA"," NA"," NA","11"
"12128","ADVERB"," FOIL"," LOW",1,0.8954," NA"," NA"," NA"," NA","11"
"12129","WAS"," STIM"," LOW",6,3.5444," -1.6113"," -1.6694"," 0.0581"," 0.4170","11"
"12130","PUPIL"," FOIL"," HIGH",1,0.6327," NA"," NA"," NA"," NA","11"
"12131","BUDGET"," STIM"," LOW",6,0.8323," -2.7523"," 1.3633"," 2.1676"," 0.5838","11"
"12132","PIANO"," FOIL"," HIGH",1,0.927," NA"," NA"," NA"," NA","11"
"12133","QUEAN"," STIM"," LOW",6,0.7248," -0.9358"," -0.8297"," -0.1060"," 0.3336","11"
"12134","BODY"," FOIL"," HIGH",1,0.5946," NA"," NA"," NA"," NA","11"
"12135","CABIN"," STIM"," HIGH",6,0.6136," -0.2996"," -0.9119"," 0.6123"," 0.3836","11"
"12136","IT"," STIM"," LOW",6,0.5637," 1.1873"," 1.2348"," -0.0475"," 0.4170","11"
"12137","SPELL"," FOIL"," LOW",1,0.793," NA"," NA"," NA"," NA","11"
"12138","ADORN"," STIM"," LOW",6,0.8789," -2.7176"," -2.4669"," -0.2508"," 0.3503","11"
"12139","PEEK"," STIM"," LOW",6,0.8194," -0.8544"," -2.6320"," 1.7776"," 0.2669","11"
"12140","DANCER"," FOIL"," HIGH",1,0.5561," NA"," NA"," NA"," NA","11"
"12141","LIKEN"," STIM"," LOW",1,1.0702," 0.7056"," -0.5330"," 1.2386"," 0.2002","11"
"12142","SLUSH"," FOIL"," HIGH",1,0.7805," NA"," NA"," NA"," NA","11"
"12143","DOLL"," FOIL"," HIGH",1,0.6379," NA"," NA"," NA"," NA","11"
"12144","STAR"," STIM"," HIGH",1,0.682," -2.8361"," 2.7284"," 0.7187"," 1.2176","11"
"12145","CITE"," FOIL"," LOW",1,0.7985," NA"," NA"," NA"," NA","11"
"12146","IRIS"," FOIL"," HIGH",1,0.9846," NA"," NA"," NA"," NA","11"
"12147","MUST"," STIM"," LOW",6,0.6636," 2.3603"," -2.5877"," -1.3353"," 0.4503","11"
"12148","GIRL"," FOIL"," HIGH",1,0.7098," NA"," NA"," NA"," NA","11"
"12149","OVER"," FOIL"," LOW",1,0.6677," NA"," NA"," NA"," NA","11"
"12150","GRAVEL"," FOIL"," HIGH",1,0.6213," NA"," NA"," NA"," NA","11"
"12151","BOSOM"," FOIL"," HIGH",1,0.6051," NA"," NA"," NA"," NA","11"
"12152","FREE"," STIM"," LOW",6,1.4403," 2.3528"," 2.2427"," 0.1101"," 0.3336","11"
"12153","GIVER"," STIM"," LOW",6,0.9449," -2.1353"," -1.8025"," -0.3329"," 0.3169","11"
"12154","ONE"," FOIL"," LOW",1,0.6459," NA"," NA"," NA"," NA","11"
"12155","SLOW"," STIM"," LOW",2,1.816," 0.0615"," -2.5493"," 2.6109"," 0.2835","11"
"12156","THEORY"," STIM"," LOW",4,1.9955," -3.1165"," -0.3362"," -2.7802"," 0.2335","11"
"12157","MOAN"," STIM"," LOW",6,0.7675," 0.0561"," 0.3283"," -0.2722"," 0.1168","11"
"12158","WHEAT"," STIM"," HIGH",6,0.552," -2.3331"," -1.8358"," -0.4972"," 0.5838","11"
"12159","SHARK"," FOIL"," HIGH",2,1.0415," NA"," NA"," NA"," NA","11"
"12160","LEG"," STIM"," HIGH",1,1.0943," 1.6621"," 0.6654"," 0.9967"," 0.3002","11"
"12161","WALL"," STIM"," HIGH",6,1.1606," 3.0025"," 3.1416"," -0.1391"," 0.4670","11"
"12162","INDIAN"," FOIL"," HIGH",1,0.6244," NA"," NA"," NA"," NA","11"
"12163","DEBATE"," FOIL"," LOW",1,0.542," NA"," NA"," NA"," NA","11"
"12164","HUMBLE"," STIM"," LOW",6,0.6204," 0.3019"," -0.1103"," 0.4121"," 0.3503","11"
"12165","WITH"," FOIL"," LOW",1,0.7048," NA"," NA"," NA"," NA","11"
"12166","CORSE"," STIM"," LOW",6,0.5709," 2.1987"," -3.0304"," -1.0541"," 0.3669","11"
"12167","CUSTOM"," FOIL"," LOW",1,0.7689," NA"," NA"," NA"," NA","11"
"12168","PINE"," FOIL"," HIGH",1,0.6868," NA"," NA"," NA"," NA","11"
"12169","SISTER"," STIM"," HIGH",6,0.6589," -2.8999"," 2.4469"," 0.9365"," 0.4503","11"
"12170","MONK"," STIM"," HIGH",6,0.5636," 2.1967"," -0.7064"," 2.9032"," 0.4337","11"
"12171","VAULT"," STIM"," HIGH",6,0.6274," 2.1877"," 1.8818"," 0.3059"," 0.6505","11"
"12172","IDIOM"," STIM"," LOW",6,0.5554," 1.7664"," 1.7927"," -0.0263"," 0.3836","11"
"12173","SALOL"," STIM"," LOW",6,0.6231," 2.7037"," 2.3492"," 0.3545"," 0.3503","11"
"12174","COWL"," STIM"," LOW",6,0.549," -1.6542"," -1.6316"," -0.0226"," 0.4003","11"
"12175","SPICE"," STIM"," HIGH",6,0.5627," -2.5072"," -2.1782"," -0.3289"," 0.2502","11"
"12176","ARBOR"," FOIL"," LOW",1,0.8271," NA"," NA"," NA"," NA","11"
"12177","BANK"," FOIL"," HIGH",1,0.7216," NA"," NA"," NA"," NA","11"
"12178","OR"," FOIL"," LOW",1,0.8909," NA"," NA"," NA"," NA","11"
"12179","CASKET"," FOIL"," HIGH",2,1.1761," NA"," NA"," NA"," NA","11"
"12180","TUN"," FOIL"," LOW",1,1.797," NA"," NA"," NA"," NA","11"
"12181","WAMPUM"," STIM"," LOW",6,1.0509," 0.1570"," -0.8150"," 0.9720"," 0.1835","11"
"12182","UNIQUE"," FOIL"," LOW",1,0.8772," NA"," NA"," NA"," NA","11"
"12183","BIN"," FOIL"," HIGH",1,1.1308," NA"," NA"," NA"," NA","11"
"12184","EVER"," STIM"," LOW",6,0.7913," -0.2943"," -2.3990"," 2.1047"," 0.2669","11"
"12185","TOW"," STIM"," LOW",1,1.25," 2.0598"," -1.8774"," -2.3460"," 0.2002","11"
"12186","WISE"," FOIL"," LOW",1,0.8272," NA"," NA"," NA"," NA","11"
"12187","BOTH"," STIM"," LOW",6,0.6286," -0.5768"," -0.6363"," 0.0595"," 0.1001","11"
"12188","TOLD"," FOIL"," LOW",2,1.0525," NA"," NA"," NA"," NA","11"
"12189","VIGIL"," STIM"," LOW",1,0.9944," 2.7049"," 2.6923"," 0.0126"," 0.1001","11"
"12190","JEWEL"," FOIL"," HIGH",1,0.6323," NA"," NA"," NA"," NA","11"
"12191","BAG"," STIM"," HIGH",6,0.5869," -1.5026"," -1.6053"," 0.1026"," 0.1835","11"
"12192","PIG"," FOIL"," HIGH",1,0.9722," NA"," NA"," NA"," NA","11"
"12193","CUT"," FOIL"," LOW",2,1.1633," NA"," NA"," NA"," NA","11"
"12194","TOAST"," FOIL"," HIGH",1,1.0548," NA"," NA"," NA"," NA","11"
"12195","CAMEL"," STIM"," HIGH",6,0.6122," -0.8768"," -0.3202"," -0.5566"," 0.1835","11"
"12196","HOARSE"," FOIL"," LOW",1,1.1177," NA"," NA"," NA"," NA","11"
"12197","NATION"," STIM"," LOW",6,0.5439," -0.2756"," 2.4500"," -2.7255"," 0.3669","11"
"12198","WHIFF"," STIM"," LOW",6,0.6609," -2.0856"," -1.8650"," -0.2206"," 0.2335","11"
"12199","EDICT"," FOIL"," LOW",1,0.6787," NA"," NA"," NA"," NA","11"
"12200","BOARD"," STIM"," HIGH",6,0.5462," 0.3729"," 0.4658"," -0.0929"," 0.1835","11"
"12201","JANGLE"," FOIL"," LOW",1,1.0501," NA"," NA"," NA"," NA","11"
"12202","WHALE"," FOIL"," HIGH",1,1.2974," NA"," NA"," NA"," NA","11"
"12203","CIGAR"," STIM"," HIGH",1,0.6435," -2.1884"," -2.3669"," 0.1786"," 0.3336","11"
"12204","PIE"," STIM"," HIGH",1,0.6119," -2.7493"," -2.8732"," 0.1239"," 0.1501","11"
"12205","FLAME"," STIM"," HIGH",6,0.5645," -0.7098"," -1.0093"," 0.2995"," 0.2168","11"
"12206","BUCKLE"," STIM"," HIGH",6,0.5567," 0.7699"," -2.2815"," 3.0514"," 0.2335","11"
"12207","HIVE"," FOIL"," HIGH",1,0.7566," NA"," NA"," NA"," NA","11"
"12208","MINK"," FOIL"," HIGH",2,1.0802," NA"," NA"," NA"," NA","11"
"12209","MAIDEN"," FOIL"," HIGH",2,0.8034," NA"," NA"," NA"," NA","11"
"12210","MULE"," STIM"," HIGH",6,0.7572," 1.3551"," 0.3971"," 0.9580"," 0.1001","11"
"12211","STORK"," STIM"," HIGH",6,0.5791," 0.3771"," -0.7487"," 1.1258"," 0.1668","11"
"12212","REAR"," STIM"," LOW",6,0.6238," 1.1801"," 1.2327"," -0.0526"," 0.6338","11"
"12213","CHEAT"," FOIL"," LOW",1,0.8161," NA"," NA"," NA"," NA","11"
"12214","TICKET"," STIM"," HIGH",6,0.7043," 1.9550"," 2.3421"," -0.3871"," 0.4170","11"
"12215","GOWN"," FOIL"," HIGH",1,0.96," NA"," NA"," NA"," NA","11"
"12216","SWAMP"," FOIL"," HIGH",2,1.0309," NA"," NA"," NA"," NA","11"
"12217","TROUT"," FOIL"," HIGH",1,1.1904," NA"," NA"," NA"," NA","11"
"12218","CLANG"," FOIL"," LOW",1,0.8637," NA"," NA"," NA"," NA","11"
"12219","CUTTLE"," STIM"," LOW",6,0.6508," 0.4014"," -0.2305"," 0.6319"," 0.2168","11"
"12220","CAUSE"," STIM"," LOW",6,0.9345," -0.2084"," 0.4130"," -0.6214"," 0.3169","11"
"12221","HUZZA"," FOIL"," LOW",1,1.0439," NA"," NA"," NA"," NA","11"
"12222","LEES"," FOIL"," LOW",1,0.6826," NA"," NA"," NA"," NA","11"
"12223","REMEDY"," STIM"," LOW",6,0.5664," 0.9048"," -2.1289"," 3.0337"," 0.1334","11"
"12224","GORE"," STIM"," LOW",6,0.7071," -2.0746"," -0.8577"," -1.2168"," 0.3503","11"
"12225","FRIGID"," FOIL"," LOW",1,0.6208," NA"," NA"," NA"," NA","11"
"12226","POSTER"," FOIL"," HIGH",1,0.9014," NA"," NA"," NA"," NA","11"
"12227","LUNCH"," FOIL"," HIGH",1,0.67," NA"," NA"," NA"," NA","11"
"12228","BIT"," STIM"," LOW",6,0.6605," 2.7522"," 2.2373"," 0.5149"," 0.1501","11"
"12229","SLEIGH"," FOIL"," HIGH",1,0.6743," NA"," NA"," NA"," NA","11"
"12230","SOLEMN"," FOIL"," LOW",1,0.604," NA"," NA"," NA"," NA","11"
"12231","SALEP"," FOIL"," LOW",1,1.0484," NA"," NA"," NA"," NA","11"
"12232","MOTHER"," STIM"," HIGH",6,0.6267," -1.8742"," -2.2892"," 0.4149"," 0.2835","11"
"12233","HEN"," STIM"," HIGH",6,0.6404," -0.3351"," -1.4098"," 1.0746"," 0.1334","11"
"12234","DISC"," STIM"," HIGH",6,0.5134," 2.2878"," 2.0065"," 0.2813"," 0.2835","11"
"12235","STEAL"," STIM"," LOW",4,1.6276," -0.9462"," 0.5363"," -1.4825"," 0.1168","11"
"12236","RUBY"," FOIL"," HIGH",2,2.484," NA"," NA"," NA"," NA","11"
"12237","RETARD"," STIM"," LOW",1,1.7915," 1.2794"," -1.2130"," 2.4924"," 0.2835","11"
"12238","RIGHT"," FOIL"," LOW",1,0.7017," NA"," NA"," NA"," NA","11"
"12239","THROE"," STIM"," LOW",6,1.0317," 0.3564"," 0.7159"," -0.3595"," 0.4503","11"
"12240","WARE"," STIM"," LOW",6,0.8019," -0.5944"," -0.6785"," 0.0841"," 0.2335","11"
"12241","NURSE"," FOIL"," HIGH",1,1.1158," NA"," NA"," NA"," NA","11"
"12242","BEAR"," STIM"," HIGH",1,0.8382," 1.9335"," -2.8140"," -1.5357"," 0.0667","11"
"12243","REFLEX"," STIM"," LOW",6,0.5868," -0.5511"," 0.6223"," -1.1734"," 0.1001","11"
"12244","USED"," FOIL"," LOW",1,0.693," NA"," NA"," NA"," NA","11"
"12245","COKE"," STIM"," HIGH",6,1.3692," -1.0457"," -2.3154"," 1.2697"," 0.1835","11"
"12246","DEW"," FOIL"," HIGH",1,0.592," NA"," NA"," NA"," NA","11"
"12247","SAVANT"," STIM"," LOW",6,1.6606," -1.9826"," -1.2402"," -0.7424"," 0.1001","11"
"12248","EXCUSE"," FOIL"," LOW",1,0.6978," NA"," NA"," NA"," NA","11"
"12249","MOLE"," FOIL"," HIGH",1,0.6771," NA"," NA"," NA"," NA","11"
"12250","PLAICE"," STIM"," LOW",6,0.9061," -0.1160"," -2.0087"," 1.8927"," 0.2502","11"
"12251","SANE"," STIM"," LOW",1,1.2631," 2.1322"," 2.2030"," -0.0708"," 0.4670","11"
"12252","AT"," STIM"," LOW",6,0.6469," -0.2456"," -1.4740"," 1.2284"," 0.1168","11"
"12253","GARDEN"," STIM"," HIGH",1,0.6271," -2.1487"," 2.9377"," 1.1967"," 0.1668","11"
"12254","KILL"," FOIL"," LOW",1,2.3227," NA"," NA"," NA"," NA","11"
"12255","LAMB"," STIM"," HIGH",6,0.6218," -0.1470"," -0.4178"," 0.2708"," 0.0834","11"
"12256","QUAICH"," FOIL"," LOW",1,0.6996," NA"," NA"," NA"," NA","11"
"12257","NICE"," FOIL"," LOW",1,3.5202," NA"," NA"," NA"," NA","11"
"12258","PUNY"," STIM"," LOW",6,0.8036," 0.3992"," 0.6298"," -0.2306"," 0.1001","11"
"12259","BRICK"," FOIL"," HIGH",1,0.93," NA"," NA"," NA"," NA","11"
"12260","ASHEN"," FOIL"," LOW",1,0.8792," NA"," NA"," NA"," NA","11"
"12261","ORANGE"," FOIL"," HIGH",1,2.3004," NA"," NA"," NA"," NA","11"
"12262","APEX"," FOIL"," LOW",1,0.6332," NA"," NA"," NA"," NA","11"
"12263","DIRGE"," STIM"," LOW",1,2.603," 3.0119"," 1.9477"," 1.0642"," 0.3336","11"
"12264","VACANT"," FOIL"," LOW",2,3.6387," NA"," NA"," NA"," NA","11"
"12265","SALVE"," FOIL"," LOW",1,0.8941," NA"," NA"," NA"," NA","11"
"12266","DRIVER"," FOIL"," HIGH",2,1.1372," NA"," NA"," NA"," NA","11"
"12267","ALERT"," STIM"," LOW",2,0.991," -0.9441"," -1.3663"," 0.4222"," 0.1835","11"
"12268","CURSE"," STIM"," LOW",6,0.7537," 1.6360"," -1.5050"," 3.1410"," 0.3169","11"
"12269","PERISH"," FOIL"," LOW",1,0.7592," NA"," NA"," NA"," NA","11"
"12270","TRASH"," STIM"," HIGH",2,0.8619," -0.2180"," 0.7543"," -0.9723"," 0.1001","11"
"12271","TOY"," STIM"," HIGH",6,0.5558," 2.4763"," 1.9910"," 0.4853"," 0.2002","11"
"12272","PICKLE"," STIM"," HIGH",6,0.585," -2.0263"," 2.0101"," 2.2468"," 0.3169","11"
"12273","SHOULD"," STIM"," LOW",6,0.6068," 1.4425"," 0.7715"," 0.6710"," 0.0500","11"
"12274","CLOSER"," FOIL"," LOW",2,0.984," NA"," NA"," NA"," NA","11"
"12275","DID"," FOIL"," LOW",6,1.0838," NA"," NA"," NA"," NA","11"
"12276","WOMAN"," STIM"," HIGH",6,0.5683," 0.9404"," -0.5248"," 1.4652"," 0.0167","11"
"12277","MOTIVE"," FOIL"," LOW",1,0.7089," NA"," NA"," NA"," NA","11"
"12278","SILVER"," STIM"," HIGH",6,0.5701," -2.6216"," -2.1763"," -0.4453"," 0.5004","11"
"12279","CRANE"," FOIL"," HIGH",2,0.8927," NA"," NA"," NA"," NA","11"
"12280","DAMSEL"," STIM"," HIGH",6,0.8277," 2.7927"," -2.3239"," -1.1665"," 0.1168","11"
"12281","PEA"," STIM"," HIGH",6,1.42," -2.1180"," -1.1189"," -0.9991"," 0.0834","11"
"12282","MONAD"," STIM"," LOW",6,0.8147," 2.0059"," -0.7854"," 2.7913"," 0.3169","11"
"12283","FEW"," STIM"," LOW",6,0.6029," 0.2339"," -0.6015"," 0.8355"," 0.3336","11"
"12284","VIOLIN"," FOIL"," HIGH",1,0.6033," NA"," NA"," NA"," NA","11"
"12285","CAMERA"," STIM"," HIGH",6,0.5223," -1.9880"," -2.3242"," 0.3362"," 0.0834","11"
"12286","SALOON"," FOIL"," HIGH",1,0.742," NA"," NA"," NA"," NA","11"
"12287","CLOCK"," FOIL"," HIGH",1,0.7234," NA"," NA"," NA"," NA","11"
"12288","ARMY"," FOIL"," HIGH",1,0.6343," NA"," NA"," NA"," NA","11"
"12289","ENVY"," STIM"," LOW",6,0.5772," 2.3041"," -2.0491"," -1.9299"," 1.0508","11"
"12290","PERSE"," FOIL"," LOW",2,1.2692," NA"," NA"," NA"," NA","11"
"12291","THEN"," STIM"," LOW",6,1.3313," 1.1923"," -1.8002"," 2.9925"," 0.4837","11"
"12292","TRUISM"," FOIL"," LOW",1,0.6764," NA"," NA"," NA"," NA","11"
"12293","MIND"," STIM"," LOW",6,0.6419," -2.4039"," -2.6121"," 0.2082"," 0.4670","11"
"12294","FERRY"," STIM"," HIGH",4,1.6924," -2.1984"," -2.0954"," -0.1031"," 0.3002","11"
"12295","BUY"," STIM"," LOW",4,1.6529," 1.3050"," 2.4488"," -1.1437"," 0.2669","11"
"12296","AWEIGH"," FOIL"," LOW",1,0.7122," NA"," NA"," NA"," NA","11"
"12297","FLAG"," FOIL"," HIGH",1,0.8137," NA"," NA"," NA"," NA","11"
"12298","DARE"," FOIL"," LOW",1,0.6026," NA"," NA"," NA"," NA","11"
"12299","BOWL"," STIM"," HIGH",6,0.6609," 0.8147"," 0.7102"," 0.1045"," 0.3336","11"
"12300","MOVIE"," FOIL"," HIGH",1,0.7877," NA"," NA"," NA"," NA","11"
"12301","TIE"," STIM"," HIGH",6,1.6549," -2.3204"," -2.2649"," -0.0555"," 0.4503","11"
"12302","CLIFF"," FOIL"," HIGH",1,0.8898," NA"," NA"," NA"," NA","11"
"12303","SCOUT"," STIM"," HIGH",5,1.471," 2.6851"," -0.3014"," 2.9866"," 0.3503","11"
"12304","DEPUTY"," STIM"," LOW",6,0.7567," 0.4947"," 0.2096"," 0.2851"," 0.1668","11"
"12305","GOAT"," STIM"," HIGH",6,0.5982," -0.2332"," -1.2390"," 1.0059"," 0.2335","11"
"12306","CLEAR"," FOIL"," LOW",1,0.6252," NA"," NA"," NA"," NA","11"
"12307","LOSS"," STIM"," LOW",2,1.1754," -1.5854"," -1.6151"," 0.0297"," 0.5171","11"
"12308","FRUIT"," FOIL"," HIGH",1,0.8405," NA"," NA"," NA"," NA","11"
"12309","SUDS"," STIM"," HIGH",6,0.7328," 2.0820"," 3.1416"," -1.0596"," 0.1668","11"
"12310","BARD"," FOIL"," LOW",3,2.9769," NA"," NA"," NA"," NA","11"
"12311","PALL"," FOIL"," LOW",1,2.0794," NA"," NA"," NA"," NA","11"
"12312","ASTUTE"," FOIL"," LOW",1,0.9636," NA"," NA"," NA"," NA","11"
"12313","BOLE"," STIM"," LOW",6,0.9443," 1.7297"," 0.5692"," 1.1605"," 0.3669","11"
"12314","DEBUT"," STIM"," LOW",6,0.9228," 0.4353"," 1.2567"," -0.8213"," 0.1835","11"
"12315","KITE"," FOIL"," HIGH",1,0.9871," NA"," NA"," NA"," NA","11"
"12316","UPSET"," STIM"," LOW",6,0.7779," -2.9492"," -1.1474"," -1.8019"," 0.3169","11"
"12317","DRYAD"," STIM"," LOW",4,1.62," -1.0526"," -1.8550"," 0.8024"," 0.2669","11"
"12318","DOUGH"," FOIL"," HIGH",2,1.3158," NA"," NA"," NA"," NA","11"
"12319","BOTHER"," FOIL"," LOW",1,1.1178," NA"," NA"," NA"," NA","11"
"12320","HARSH"," FOIL"," LOW",1,0.8022," NA"," NA"," NA"," NA","11"
"12321","GENTLE"," STIM"," LOW",2,6.4777," -2.3996"," -3.1207"," 0.7211"," 0.5004","12"
"12322","FISH"," STIM"," HIGH",6,2.7577," 0.0573"," 0.4035"," -0.3462"," 0.9507","12"
"12323","DITCH"," FOIL"," HIGH",2,2.1906," NA"," NA"," NA"," NA","12"
"12324","ABRUPT"," STIM"," LOW",6,1.6616," -2.1038"," -0.0102"," -2.0936"," 0.5504","12"
"12325","KNIGHT"," FOIL"," HIGH",1,5.0272," NA"," NA"," NA"," NA","12"
"12326","EXTENT"," FOIL"," LOW",3,3.2374," NA"," NA"," NA"," NA","12"
"12327","MOON"," FOIL"," HIGH",3,2.5201," NA"," NA"," NA"," NA","12"
"12328","PIER"," STIM"," HIGH",5,3.4037," 1.1663"," 2.2038"," -1.0375"," 0.6171","12"
"12329","NAVEL"," FOIL"," HIGH",4,3.6404," NA"," NA"," NA"," NA","12"
"12330","NAME"," FOIL"," LOW",3,1.9318," NA"," NA"," NA"," NA","12"
"12331","LUNCH"," FOIL"," HIGH",2,2.4643," NA"," NA"," NA"," NA","12"
"12332","CASH"," FOIL"," HIGH",2,2.4344," NA"," NA"," NA"," NA","12"
"12333","HALL"," STIM"," HIGH",2,1.4924," 1.6745"," 2.1840"," -0.5096"," 0.7672","12"
"12334","SEAT"," STIM"," HIGH",5,2.1814," -0.0569"," 1.0365"," -1.0934"," 0.5337","12"
"12335","TALUK"," STIM"," LOW",6,1.4847," -2.4599"," -2.5536"," 0.0937"," 0.6338","12"
"12336","LEAST"," STIM"," LOW",2,1.4835," -2.5961"," -1.4150"," -1.1811"," 2.6520","12"
"12337","BOW"," FOIL"," HIGH",2,1.3556," NA"," NA"," NA"," NA","12"
"12338","SHRUB"," FOIL"," HIGH",2,2.3191," NA"," NA"," NA"," NA","12"
"12339","POLE"," STIM"," HIGH",4,1.8352," -0.7482"," 1.5863"," -2.3345"," 0.9340","12"
"12340","SADDLE"," STIM"," HIGH",6,1.2239," 2.8538"," -0.7854"," -2.6440"," 0.5004","12"
"12341","DANCER"," FOIL"," HIGH",2,2.9731," NA"," NA"," NA"," NA","12"
"12342","HORSE"," FOIL"," HIGH",2,1.0334," NA"," NA"," NA"," NA","12"
"12343","CORN"," STIM"," HIGH",6,1.4923," 0.0674"," 0.0575"," 0.0099"," 0.6171","12"
"12344","PEER"," FOIL"," LOW",2,1.4835," NA"," NA"," NA"," NA","12"
"12345","WOLF"," STIM"," HIGH",4,2.5549," 0.6477"," -3.1110"," -2.5245"," 0.5004","12"
"12346","DAMAN"," FOIL"," LOW",2,1.394," NA"," NA"," NA"," NA","12"
"12347","SITE"," STIM"," LOW",6,1.5673," -1.4442"," -1.2474"," -0.1968"," 1.1008","12"
"12348","MEMBER"," FOIL"," LOW",2,1.4576," NA"," NA"," NA"," NA","12"
"12349","LAMB"," FOIL"," HIGH",2,0.8965," NA"," NA"," NA"," NA","12"
"12350","WAX"," STIM"," HIGH",6,1.1704," -0.3062"," 3.1055"," 2.8715"," 0.7172","12"
"12351","GRAPE"," STIM"," HIGH",6,2.9647," 1.1646"," 1.2833"," -0.1187"," 0.9674","12"
"12352","FORT"," STIM"," HIGH",6,2.3666," -2.9331"," -3.1314"," 0.1983"," 0.7005","12"
"12353","EXTRA"," STIM"," LOW",6,1.3653," 0.1123"," 0.0259"," 0.0864"," 1.3010","12"
"12354","ADVICE"," FOIL"," LOW",1,1.3736," NA"," NA"," NA"," NA","12"
"12355","SKIN"," FOIL"," HIGH",1,1.4233," NA"," NA"," NA"," NA","12"
"12356","CHERRY"," STIM"," HIGH",2,1.6146," -3.0853"," -3.1312"," 0.0459"," 0.8506","12"
"12357","TRUE"," STIM"," LOW",6,1.2674," -3.0181"," 3.0866"," 0.1784"," 0.7339","12"
"12358","BOMB"," STIM"," HIGH",6,1.1698," 1.4657"," 1.3169"," 0.1488"," 0.9007","12"
"12359","TENNIS"," FOIL"," HIGH",2,1.4123," NA"," NA"," NA"," NA","12"
"12360","MANY"," FOIL"," LOW",2,1.4827," NA"," NA"," NA"," NA","12"
"12361","WAMPUM"," STIM"," LOW",2,2.6865," -1.0360"," -1.2882"," 0.2522"," 1.9181","12"
"12362","LAKE"," FOIL"," HIGH",4,2.1414," NA"," NA"," NA"," NA","12"
"12363","PAPER"," FOIL"," HIGH",3,0.9833," NA"," NA"," NA"," NA","12"
"12364","WIG"," STIM"," HIGH",6,2.007," 2.8364"," -1.0931"," -2.3536"," 1.0508","12"
"12365","SIZE"," STIM"," LOW",2,1.8012," 2.9107"," 2.2007"," 0.7099"," 1.1509","12"
"12366","STRAW"," STIM"," HIGH",6,1.1376," 0.3744"," 0.2974"," 0.0770"," 1.3844","12"
"12367","ICE"," STIM"," HIGH",6,1.6736," -1.9604"," -1.9107"," -0.0497"," 0.7339","12"
"12368","METIS"," FOIL"," LOW",1,1.8713," NA"," NA"," NA"," NA","12"
"12369","SHARK"," FOIL"," HIGH",2,1.7388," NA"," NA"," NA"," NA","12"
"12370","FRANK"," FOIL"," LOW",2,1.1227," NA"," NA"," NA"," NA","12"
"12371","EVERY"," STIM"," LOW",6,1.0572," -1.9903"," -1.9784"," -0.0119"," 1.1676","12"
"12372","STAIR"," FOIL"," HIGH",4,2.5961," NA"," NA"," NA"," NA","12"
"12373","MOST"," FOIL"," LOW",3,1.9645," NA"," NA"," NA"," NA","12"
"12374","RULE"," STIM"," LOW",6,1.1235," 0.9778"," 3.0804"," -2.1026"," 0.7172","12"
"12375","WISH"," FOIL"," LOW",4,2.8642," NA"," NA"," NA"," NA","12"
"12376","ENOUGH"," STIM"," LOW",6,1.2133," -0.2517"," -1.1932"," 0.9415"," 0.7172","12"
"12377","HOPE"," STIM"," LOW",6,1.2261," 1.1044"," 1.0100"," 0.0944"," 1.0341","12"
"12378","ON"," FOIL"," LOW",2,2.0889," NA"," NA"," NA"," NA","12"
"12379","BELL"," FOIL"," HIGH",4,2.6276," NA"," NA"," NA"," NA","12"
"12380","CHAIN"," STIM"," HIGH",6,1.1895," 0.0250"," -0.0052"," 0.0302"," 1.0508","12"
"12381","DIME"," STIM"," HIGH",6,1.9197," -1.1586"," 0.0104"," -1.1690"," 1.0174","12"
"12382","PAX"," FOIL"," LOW",2,2.2111," NA"," NA"," NA"," NA","12"
"12383","KILL"," STIM"," LOW",6,1.1131," 0.4450"," 0.6137"," -0.1686"," 0.7506","12"
"12384","BOOT"," FOIL"," HIGH",3,2.3021," NA"," NA"," NA"," NA","12"
"12385","COIN"," STIM"," HIGH",6,1.1656," 0.1810"," 0.3747"," -0.1936"," 0.7839","12"
"12386","SIEGE"," STIM"," LOW",6,1.106," -0.4145"," -0.0301"," -0.3843"," 0.8340","12"
"12387","PREFIX"," FOIL"," LOW",1,1.2691," NA"," NA"," NA"," NA","12"
"12388","PIECE"," STIM"," LOW",3,1.6095," 0.4710"," -0.9701"," 1.4411"," 0.7506","12"
"12389","TAIL"," FOIL"," HIGH",3,2.0063," NA"," NA"," NA"," NA","12"
"12390","AVID"," FOIL"," LOW",3,1.222," NA"," NA"," NA"," NA","12"
"12391","TOWN"," FOIL"," HIGH",2,1.8016," NA"," NA"," NA"," NA","12"
"12392","ANCHOR"," FOIL"," HIGH",2,1.2393," NA"," NA"," NA"," NA","12"
